variant,source,binary_sha256,cycle,slot,mode,batch,writers,bpw,payload,events,ev_s,p50_us,p99_us,allocs,alloc_bytes,allocs_per_event,alloc_bytes_per_event,owned_batches,owned_records,owned_payload_bytes,borrowed_batches,borrowed_records,copied_records,copied_bytes,batches,groups,fsyncs,fsync_p99_ns,fsync_degraded,pre_load1,post_load1
control,f712b03d123855f72e37b010cc621fc58709f1f5,0fe4bf83a71fa875e400704597c93b4e0bf3856fc6af45aff74114b568b7d705,2,2,group,1,4,800,250,3200,625,6244.2,9743.4,53852,8363168,16.8287,2613.49,0,0,0,3200,3200,3200,835200,3200,800,800,9699328,false,5.46,5.26
control,f712b03d123855f72e37b010cc621fc58709f1f5,0fe4bf83a71fa875e400704597c93b4e0bf3856fc6af45aff74114b568b7d705,2,3,group,1,4,800,250,3200,636,6087.4,9608.5,53860,8370248,16.8313,2615.70,0,0,0,3200,3200,3200,835200,3200,801,801,9175040,false,5.26,5.08
candidate,35fb7585b27a66323d9d46939aaaeff27dc792ce,afbb7ab5a64bd8c6f730ee97178ada1b650e44ba1b4fa46aeb590fccf45a61fa,2,4,group,1,4,800,250,3200,621,6216.1,9179.4,53853,8359160,16.8291,2612.24,0,0,0,3200,3200,3200,835200,3200,801,801,8257536,false,5.08,5.06
control,f712b03d123855f72e37b010cc621fc58709f1f5,0fe4bf83a71fa875e400704597c93b4e0bf3856fc6af45aff74114b568b7d705,3,1,group,1,4,800,250,3200,641,6205.9,9634.5,53865,8377836,16.8328,2618.07,0,0,0,3200,3200,3200,835200,3200,801,801,9175040,false,5.06,4.81
candidate,35fb7585b27a66323d9d46939aaaeff27dc792ce,afbb7ab5a64bd8c6f730ee97178ada1b650e44ba1b4fa46aeb590fccf45a61fa,3,2,group,1,4,800,250,3200,652,6052.6,9270.7,53859,8381332,16.8309,2619.17,0,0,0,3200,3200,3200,835200,3200,800,800,9175040,false,4.81,4.59
candidate,35fb7585b27a66323d9d46939aaaeff27dc792ce,afbb7ab5a64bd8c6f730ee97178ada1b650e44ba1b4fa46aeb590fccf45a61fa,3,3,group,1,4,800,250,3200,659,6018.3,7617.8,53856,8372224,16.8300,2616.32,0,0,0,3200,3200,3200,835200,3200,800,800,7471104,false,4.59,4.46
control,f712b03d123855f72e37b010cc621fc58709f1f5,0fe4bf83a71fa875e400704597c93b4e0bf3856fc6af45aff74114b568b7d705,3,4,group,1,4,800,250,3200,639,6223.6,9731.7,53863,8376292,16.8322,2617.59,0,0,0,3200,3200,3200,835200,3200,800,800,9699328,false,4.46,4.75
candidate,35fb7585b27a66323d9d46939aaaeff27dc792ce,afbb7ab5a64bd8c6f730ee97178ada1b650e44ba1b4fa46aeb590fccf45a61fa,4,1,group,1,4,800,250,3200,653,6092.9,9286.2,53861,8375824,16.8316,2617.45,0,0,0,3200,3200,3200,835200,3200,800,800,9175040,false,4.75,4.77
control,f712b03d123855f72e37b010cc621fc58709f1f5,0fe4bf83a71fa875e400704597c93b4e0bf3856fc6af45aff74114b568b7d705,4,2,group,1,4,800,250,3200,648,6001.2,9301.0,53859,8367960,16.8309,2614.99,0,0,0,3200,3200,3200,835200,3200,802,802,9175040,false,4.77,4.79
control,f712b03d123855f72e37b010cc621fc58709f1f5,0fe4bf83a71fa875e400704597c93b4e0bf3856fc6af45aff74114b568b7d705,4,3,group,1,4,800,250,3200,629,6263.4,8048.5,53858,8371724,16.8306,2616.16,0,0,0,3200,3200,3200,835200,3200,800,800,7733248,false,4.79,5.93
candidate,35fb7585b27a66323d9d46939aaaeff27dc792ce,afbb7ab5a64bd8c6f730ee97178ada1b650e44ba1b4fa46aeb590fccf45a61fa,4,4,group,1,4,800,250,3200,638,6186.4,9618.6,53859,8378864,16.8309,2618.39,0,0,0,3200,3200,3200,835200,3200,800,800,9175040,false,5.93,5.86
control,f712b03d123855f72e37b010cc621fc58709f1f5,0fe4bf83a71fa875e400704597c93b4e0bf3856fc6af45aff74114b568b7d705,5,1,group,1,4,800,250,3200,590,6122.5,25296.8,53868,8385984,16.8337,2620.62,0,0,0,3200,3200,3200,835200,3200,802,802,24641536,false,5.86,5.63
candidate,35fb7585b27a66323d9d46939aaaeff27dc792ce,afbb7ab5a64bd8c6f730ee97178ada1b650e44ba1b4fa46aeb590fccf45a61fa,5,2,group,1,4,800,250,3200,606,6389.1,9337.9,53876,8392372,16.8362,2622.62,0,0,0,3200,3200,3200,835200,3200,801,801,9175040,false,5.63,5.74
candidate,35fb7585b27a66323d9d46939aaaeff27dc792ce,afbb7ab5a64bd8c6f730ee97178ada1b650e44ba1b4fa46aeb590fccf45a61fa,5,3,group,1,4,800,250,3200,640,6155.9,9741.7,53858,8374948,16.8306,2617.17,0,0,0,3200,3200,3200,835200,3200,800,800,9175040,false,5.74,5.76
control,f712b03d123855f72e37b010cc621fc58709f1f5,0fe4bf83a71fa875e400704597c93b4e0bf3856fc6af45aff74114b568b7d705,5,4,group,1,4,800,250,3200,664,5982.5,9306.2,53867,8389480,16.8334,2621.71,0,0,0,3200,3200,3200,835200,3200,801,801,9175040,false,5.76,5.46
control,f712b03d123855f72e37b010cc621fc58709f1f5,0fe4bf83a71fa875e400704597c93b4e0bf3856fc6af45aff74114b568b7d705,1,1,group,10,4,500,250,20000,6589,6031.0,7335.0,107891,22301636,5.3945,1115.08,0,0,0,2000,20000,20000,5220000,2000,501,501,6946816,false,5.34,5.34
candidate,35fb7585b27a66323d9d46939aaaeff27dc792ce,afbb7ab5a64bd8c6f730ee97178ada1b650e44ba1b4fa46aeb590fccf45a61fa,1,2,group,10,4,500,250,20000,6285,6346.5,8205.7,107886,22297140,5.3943,1114.86,0,0,0,2000,20000,20000,5220000,2000,500,500,7995392,false,5.34,5.31
candidate,35fb7585b27a66323d9d46939aaaeff27dc792ce,afbb7ab5a64bd8c6f730ee97178ada1b650e44ba1b4fa46aeb590fccf45a61fa,1,3,group,10,4,500,250,20000,6301,6174.5,11626.1,107889,22311440,5.3944,1115.57,0,0,0,2000,20000,20000,5220000,2000,500,500,11272192,false,5.31,5.53
control,f712b03d123855f72e37b010cc621fc58709f1f5,0fe4bf83a71fa875e400704597c93b4e0bf3856fc6af45aff74114b568b7d705,1,4,group,10,4,500,250,20000,6343,6102.4,9617.7,107895,22302852,5.3948,1115.14,0,0,0,2000,20000,20000,5220000,2000,501,501,9175040,false,5.53,5.41
candidate,35fb7585b27a66323d9d46939aaaeff27dc792ce,afbb7ab5a64bd8c6f730ee97178ada1b650e44ba1b4fa46aeb590fccf45a61fa,2,1,group,10,4,500,250,20000,4827,6302.1,59552.4,107891,22301176,5.3945,1115.06,0,0,0,2000,20000,20000,5220000,2000,501,501,59768832,true,5.41,5.13
control,f712b03d123855f72e37b010cc621fc58709f1f5,0fe4bf83a71fa875e400704597c93b4e0bf3856fc6af45aff74114b568b7d705,2,2,group,10,4,500,250,20000,6203,6335.1,11571.4,107888,22296212,5.3944,1114.81,0,0,0,2000,20000,20000,5220000,2000,500,500,11272192,false,5.13,5.13
control,f712b03d123855f72e37b010cc621fc58709f1f5,0fe4bf83a71fa875e400704597c93b4e0bf3856fc6af45aff74114b568b7d705,2,3,group,10,4,500,250,20000,6401,6129.5,9722.4,107890,22295336,5.3945,1114.77,0,0,0,2000,20000,20000,5220000,2000,500,500,9175040,false,5.13,5.28
candidate,35fb7585b27a66323d9d46939aaaeff27dc792ce,afbb7ab5a64bd8c6f730ee97178ada1b650e44ba1b4fa46aeb590fccf45a61fa,2,4,group,10,4,500,250,20000,6547,6020.9,9341.0,107885,22304100,5.3943,1115.20,0,0,0,2000,20000,20000,5220000,2000,500,500,9175040,false,5.28,5.18
control,f712b03d123855f72e37b010cc621fc58709f1f5,0fe4bf83a71fa875e400704597c93b4e0bf3856fc6af45aff74114b568b7d705,3,1,group,10,4,500,250,20000,6565,6069.0,7768.0,107892,22316384,5.3946,1115.82,0,0,0,2000,20000,20000,5220000,2000,500,500,7471104,false,5.18,4.93
candidate,35fb7585b27a66323d9d46939aaaeff27dc792ce,afbb7ab5a64bd8c6f730ee97178ada1b650e44ba1b4fa46aeb590fccf45a61fa,3,2,group,10,4,500,250,20000,6253,6350.8,7970.3,107893,22306612,5.3947,1115.33,0,0,0,2000,20000,20000,5220000,2000,500,500,7733248,false,4.93,4.77
candidate,35fb7585b27a66323d9d46939aaaeff27dc792ce,afbb7ab5a64bd8c6f730ee97178ada1b650e44ba1b4fa46aeb590fccf45a61fa,3,3,group,10,4,500,250,20000,6244,6214.0,12858.7,107902,22306256,5.3951,1115.31,0,0,0,2000,20000,20000,5220000,2000,501,501,12320768,true,4.77,4.77
control,f712b03d123855f72e37b010cc621fc58709f1f5,0fe4bf83a71fa875e400704597c93b4e0bf3856fc6af45aff74114b568b7d705,3,4,group,10,4,500,250,20000,5136,6034.0,34192.9,107887,22306160,5.3944,1115.31,0,0,0,2000,20000,20000,5220000,2000,500,500,34603008,true,4.77,4.71
candidate,35fb7585b27a66323d9d46939aaaeff27dc792ce,afbb7ab5a64bd8c6f730ee97178ada1b650e44ba1b4fa46aeb590fccf45a61fa,4,1,group,10,4,500,250,20000,6523,6053.9,7835.4,107893,22305096,5.3947,1115.25,0,0,0,2000,20000,20000,5220000,2000,500,500,7471104,false,4.71,4.57
control,f712b03d123855f72e37b010cc621fc58709f1f5,0fe4bf83a71fa875e400704597c93b4e0bf3856fc6af45aff74114b568b7d705,4,2,group,10,4,500,250,20000,6296,6335.8,9602.5,107897,22308480,5.3948,1115.42,0,0,0,2000,20000,20000,5220000,2000,501,501,9175040,false,4.57,4.45
control,f712b03d123855f72e37b010cc621fc58709f1f5,0fe4bf83a71fa875e400704597c93b4e0bf3856fc6af45aff74114b568b7d705,4,3,group,10,4,500,250,20000,6434,6193.6,9547.2,107894,22308744,5.3947,1115.44,0,0,0,2000,20000,20000,5220000,2000,501,501,9175040,false,4.45,4.33
candidate,35fb7585b27a66323d9d46939aaaeff27dc792ce,afbb7ab5a64bd8c6f730ee97178ada1b650e44ba1b4fa46aeb590fccf45a61fa,4,4,group,10,4,500,250,20000,6609,5963.5,9540.7,107898,22303264,5.3949,1115.16,0,0,0,2000,20000,20000,5220000,2000,501,501,8650752,false,4.33,4.33
control,f712b03d123855f72e37b010cc621fc58709f1f5,0fe4bf83a71fa875e400704597c93b4e0bf3856fc6af45aff74114b568b7d705,5,1,group,10,4,500,250,20000,6534,6079.2,7977.0,107890,22302888,5.3945,1115.14,0,0,0,2000,20000,20000,5220000,2000,500,500,7733248,false,4.33,4.22
candidate,35fb7585b27a66323d9d46939aaaeff27dc792ce,afbb7ab5a64bd8c6f730ee97178ada1b650e44ba1b4fa46aeb590fccf45a61fa,5,2,group,10,4,500,250,20000,5059,6339.5,55091.2,107893,22303096,5.3947,1115.15,0,0,0,2000,20000,20000,5220000,2000,500,500,55574528,true,4.22,4.2
candidate,35fb7585b27a66323d9d46939aaaeff27dc792ce,afbb7ab5a64bd8c6f730ee97178ada1b650e44ba1b4fa46aeb590fccf45a61fa,5,3,group,10,4,500,250,20000,6217,6198.9,9994.7,107898,22316392,5.3949,1115.82,0,0,0,2000,20000,20000,5220000,2000,501,501,9175040,false,4.2,4.19
control,f712b03d123855f72e37b010cc621fc58709f1f5,0fe4bf83a71fa875e400704597c93b4e0bf3856fc6af45aff74114b568b7d705,5,4,group,10,4,500,250,20000,5199,6024.1,34036.0,107897,22308332,5.3948,1115.42,0,0,0,2000,20000,20000,5220000,2000,501,501,34603008,true,4.19,5.13
control,f712b03d123855f72e37b010cc621fc58709f1f5,0fe4bf83a71fa875e400704597c93b4e0bf3856fc6af45aff74114b568b7d705,1,1,group,100,4,300,250,120000,61522,6321.7,8486.9,265249,88078976,2.2104,733.99,0,0,0,1200,120000,0,0,1200,300,300,7995392,false,5.13,5.13
candidate,35fb7585b27a66323d9d46939aaaeff27dc792ce,afbb7ab5a64bd8c6f730ee97178ada1b650e44ba1b4fa46aeb590fccf45a61fa,1,2,group,100,4,300,250,120000,58622,6630.0,9718.9,265267,88088676,2.2106,734.07,0,0,0,1200,120000,0,0,1200,302,302,9175040,false,5.13,5.12
candidate,35fb7585b27a66323d9d46939aaaeff27dc792ce,afbb7ab5a64bd8c6f730ee97178ada1b650e44ba1b4fa46aeb590fccf45a61fa,1,3,group,100,4,300,250,120000,61436,6473.1,9885.0,265253,88081156,2.2104,734.01,0,0,0,1200,120000,0,0,1200,301,301,9699328,false,5.12,5.12
control,f712b03d123855f72e37b010cc621fc58709f1f5,0fe4bf83a71fa875e400704597c93b4e0bf3856fc6af45aff74114b568b7d705,1,4,group,100,4,300,250,120000,63017,6289.6,8131.1,265247,88072784,2.2104,733.94,0,0,0,1200,120000,0,0,1200,300,300,7733248,false,5.12,5.19
candidate,35fb7585b27a66323d9d46939aaaeff27dc792ce,afbb7ab5a64bd8c6f730ee97178ada1b650e44ba1b4fa46aeb590fccf45a61fa,2,1,group,100,4,300,250,120000,48311,6483.6,88305.8,265262,88084312,2.2105,734.04,0,0,0,1200,120000,0,0,1200,300,300,90177536,true,5.19,5.1
control,f712b03d123855f72e37b010cc621fc58709f1f5,0fe4bf83a71fa875e400704597c93b4e0bf3856fc6af45aff74114b568b7d705,2,2,group,100,4,300,250,120000,59722,6572.2,9917.5,265269,88081496,2.2106,734.01,0,0,0,1200,120000,0,0,1200,302,302,9699328,false,5.1,5.1
control,f712b03d123855f72e37b010cc621fc58709f1f5,0fe4bf83a71fa875e400704597c93b4e0bf3856fc6af45aff74114b568b7d705,2,3,group,100,4,300,250,120000,40458,6435.5,89334.0,265269,88082360,2.2106,734.02,0,0,0,1200,120000,0,0,1200,301,301,90177536,true,5.1,5.09
candidate,35fb7585b27a66323d9d46939aaaeff27dc792ce,afbb7ab5a64bd8c6f730ee97178ada1b650e44ba1b4fa46aeb590fccf45a61fa,2,4,group,100,4,300,250,120000,42883,6325.9,81678.1,265250,88077552,2.2104,733.98,0,0,0,1200,120000,0,0,1200,300,300,81788928,true,5.09,5
control,f712b03d123855f72e37b010cc621fc58709f1f5,0fe4bf83a71fa875e400704597c93b4e0bf3856fc6af45aff74114b568b7d705,3,1,group,100,4,300,250,120000,60488,6532.3,9696.2,265263,88087260,2.2105,734.06,0,0,0,1200,120000,0,0,1200,300,300,9175040,false,5,5
candidate,35fb7585b27a66323d9d46939aaaeff27dc792ce,afbb7ab5a64bd8c6f730ee97178ada1b650e44ba1b4fa46aeb590fccf45a61fa,3,2,group,100,4,300,250,120000,61534,6459.5,13731.9,265257,88079288,2.2105,733.99,0,0,0,1200,120000,0,0,1200,300,300,13369344,false,5,5.08
candidate,35fb7585b27a66323d9d46939aaaeff27dc792ce,afbb7ab5a64bd8c6f730ee97178ada1b650e44ba1b4fa46aeb590fccf45a61fa,3,3,group,100,4,300,250,120000,67038,6099.4,9654.2,265266,88078828,2.2106,733.99,0,0,0,1200,120000,0,0,1200,301,301,9175040,false,5.08,5.08
control,f712b03d123855f72e37b010cc621fc58709f1f5,0fe4bf83a71fa875e400704597c93b4e0bf3856fc6af45aff74114b568b7d705,3,4,group,100,4,300,250,120000,66494,6265.2,7857.1,265259,88082752,2.2105,734.02,0,0,0,1200,120000,0,0,1200,300,300,7471104,false,5.08,6.44
candidate,35fb7585b27a66323d9d46939aaaeff27dc792ce,afbb7ab5a64bd8c6f730ee97178ada1b650e44ba1b4fa46aeb590fccf45a61fa,4,1,group,100,4,300,250,120000,66632,6443.6,7348.6,265253,88075936,2.2104,733.97,0,0,0,1200,120000,0,0,1200,301,301,6946816,false,5.91,5.91
control,f712b03d123855f72e37b010cc621fc58709f1f5,0fe4bf83a71fa875e400704597c93b4e0bf3856fc6af45aff74114b568b7d705,4,2,group,100,4,300,250,120000,93322,4685.6,6807.9,265257,88080060,2.2105,734.00,0,0,0,1200,120000,0,0,1200,301,301,6422528,false,5.91,5.76
control,f712b03d123855f72e37b010cc621fc58709f1f5,0fe4bf83a71fa875e400704597c93b4e0bf3856fc6af45aff74114b568b7d705,4,3,group,100,4,300,250,120000,134058,2920.7,4068.1,265263,88085564,2.2105,734.05,0,0,0,1200,120000,0,0,1200,301,301,3604480,false,5.76,5.76
candidate,35fb7585b27a66323d9d46939aaaeff27dc792ce,afbb7ab5a64bd8c6f730ee97178ada1b650e44ba1b4fa46aeb590fccf45a61fa,4,4,group,100,4,300,250,120000,134725,2915.9,3857.3,265261,88079944,2.2105,734.00,0,0,0,1200,120000,0,0,1200,300,300,3473408,false,5.76,5.76
control,f712b03d123855f72e37b010cc621fc58709f1f5,0fe4bf83a71fa875e400704597c93b4e0bf3856fc6af45aff74114b568b7d705,5,1,group,100,4,300,250,120000,127063,2922.0,9145.0,265268,88080272,2.2106,734.00,0,0,0,1200,120000,0,0,1200,301,301,8650752,false,5.76,5.46
candidate,35fb7585b27a66323d9d46939aaaeff27dc792ce,afbb7ab5a64bd8c6f730ee97178ada1b650e44ba1b4fa46aeb590fccf45a61fa,5,2,group,100,4,300,250,120000,132210,2914.4,6088.3,265272,88083040,2.2106,734.03,0,0,0,1200,120000,0,0,1200,301,301,5636096,false,5.46,5.46
candidate,35fb7585b27a66323d9d46939aaaeff27dc792ce,afbb7ab5a64bd8c6f730ee97178ada1b650e44ba1b4fa46aeb590fccf45a61fa,5,3,group,100,4,300,250,120000,136785,2904.3,3398.0,265260,88079488,2.2105,734.00,0,0,0,1200,120000,0,0,1200,300,300,2818048,false,5.46,5.46
control,f712b03d123855f72e37b010cc621fc58709f1f5,0fe4bf83a71fa875e400704597c93b4e0bf3856fc6af45aff74114b568b7d705,5,4,group,100,4,300,250,120000,132094,2934.7,5918.9,265269,88078636,2.2106,733.99,0,0,0,1200,120000,0,0,1200,301,301,4325376,false,5.46,5.46
control,f712b03d123855f72e37b010cc621fc58709f1f5,0fe4bf83a71fa875e400704597c93b4e0bf3856fc6af45aff74114b568b7d705,1,1,group,1000,4,100,250,400000,930908,4097.0,7682.6,809429,277896960,2.0236,694.74,0,0,0,400,400000,0,0,400,102,102,6160384,false,5.46,5.18
candidate,35fb7585b27a66323d9d46939aaaeff27dc792ce,afbb7ab5a64bd8c6f730ee97178ada1b650e44ba1b4fa46aeb590fccf45a61fa,1,2,group,1000,4,100,250,400000,943476,4106.1,6946.8,809425,277894740,2.0236,694.74,0,0,0,400,400000,0,0,400,101,101,3342336,false,5.18,5.18
candidate,35fb7585b27a66323d9d46939aaaeff27dc792ce,afbb7ab5a64bd8c6f730ee97178ada1b650e44ba1b4fa46aeb590fccf45a61fa,1,3,group,1000,4,100,250,400000,947332,4099.7,7678.5,809422,277894032,2.0236,694.74,0,0,0,400,400000,0,0,400,100,100,6160384,false,5.18,5.18
control,f712b03d123855f72e37b010cc621fc58709f1f5,0fe4bf83a71fa875e400704597c93b4e0bf3856fc6af45aff74114b568b7d705,1,4,group,1000,4,100,250,400000,933482,4132.8,5415.8,809427,277896072,2.0236,694.74,0,0,0,400,400000,0,0,400,102,102,5898240,false,5.18,5.18
candidate,35fb7585b27a66323d9d46939aaaeff27dc792ce,afbb7ab5a64bd8c6f730ee97178ada1b650e44ba1b4fa46aeb590fccf45a61fa,2,1,group,1000,4,100,250,400000,964090,3997.6,7041.6,809425,277894740,2.0236,694.74,0,0,0,400,400000,0,0,400,101,101,3211264,false,5.18,5.18
control,f712b03d123855f72e37b010cc621fc58709f1f5,0fe4bf83a71fa875e400704597c93b4e0bf3856fc6af45aff74114b568b7d705,2,2,group,1000,4,100,250,400000,890677,4182.1,9399.1,809434,277899000,2.0236,694.75,0,0,0,400,400000,0,0,400,104,104,6160384,false,5.18,5.18
control,f712b03d123855f72e37b010cc621fc58709f1f5,0fe4bf83a71fa875e400704597c93b4e0bf3856fc6af45aff74114b568b7d705,2,3,group,1000,4,100,250,400000,946175,4121.0,7043.7,809425,277894740,2.0236,694.74,0,0,0,400,400000,0,0,400,101,101,3080192,false,5.18,5.01
candidate,35fb7585b27a66323d9d46939aaaeff27dc792ce,afbb7ab5a64bd8c6f730ee97178ada1b650e44ba1b4fa46aeb590fccf45a61fa,2,4,group,1000,4,100,250,400000,898849,4135.2,7720.0,809437,277899976,2.0236,694.75,0,0,0,400,400000,0,0,400,104,104,6160384,false,5.01,5.01
control,f712b03d123855f72e37b010cc621fc58709f1f5,0fe4bf83a71fa875e400704597c93b4e0bf3856fc6af45aff74114b568b7d705,3,1,group,1000,4,100,250,400000,925228,4124.4,7710.3,809438,277900988,2.0236,694.75,0,0,0,400,400000,0,0,400,105,105,5636096,false,5.01,5.01
candidate,35fb7585b27a66323d9d46939aaaeff27dc792ce,afbb7ab5a64bd8c6f730ee97178ada1b650e44ba1b4fa46aeb590fccf45a61fa,3,2,group,1000,4,100,250,400000,918535,4203.5,7504.0,809428,277896160,2.0236,694.74,0,0,0,400,400000,0,0,400,102,102,3735552,false,5.01,5.01
candidate,35fb7585b27a66323d9d46939aaaeff27dc792ce,afbb7ab5a64bd8c6f730ee97178ada1b650e44ba1b4fa46aeb590fccf45a61fa,3,3,group,1000,4,100,250,400000,893818,4129.9,8410.2,809430,277896780,2.0236,694.74,0,0,0,400,400000,0,0,400,103,103,6422528,false,5.01,5.01
control,f712b03d123855f72e37b010cc621fc58709f1f5,0fe4bf83a71fa875e400704597c93b4e0bf3856fc6af45aff74114b568b7d705,3,4,group,1000,4,100,250,400000,944709,4121.8,5517.5,809427,277896072,2.0236,694.74,0,0,0,400,400000,0,0,400,102,102,3080192,false,5.01,4.77
candidate,35fb7585b27a66323d9d46939aaaeff27dc792ce,afbb7ab5a64bd8c6f730ee97178ada1b650e44ba1b4fa46aeb590fccf45a61fa,4,1,group,1000,4,100,250,400000,912802,4162.8,7590.6,809429,277896960,2.0236,694.74,0,0,0,400,400000,0,0,400,102,102,6160384,false,4.77,4.77
control,f712b03d123855f72e37b010cc621fc58709f1f5,0fe4bf83a71fa875e400704597c93b4e0bf3856fc6af45aff74114b568b7d705,4,2,group,1000,4,100,250,400000,908116,4228.8,7596.8,809427,277896072,2.0236,694.74,0,0,0,400,400000,0,0,400,102,102,3735552,false,4.77,4.77
control,f712b03d123855f72e37b010cc621fc58709f1f5,0fe4bf83a71fa875e400704597c93b4e0bf3856fc6af45aff74114b568b7d705,4,3,group,1000,4,100,250,400000,921289,4189.4,7717.0,809429,277902592,2.0236,694.76,0,0,0,400,400000,0,0,400,102,102,3997696,false,4.77,4.77
candidate,35fb7585b27a66323d9d46939aaaeff27dc792ce,afbb7ab5a64bd8c6f730ee97178ada1b650e44ba1b4fa46aeb590fccf45a61fa,4,4,group,1000,4,100,250,400000,821852,4290.9,10152.5,809466,277911776,2.0237,694.78,0,0,0,400,400000,0,0,400,112,112,6422528,false,4.77,4.77
control,f712b03d123855f72e37b010cc621fc58709f1f5,0fe4bf83a71fa875e400704597c93b4e0bf3856fc6af45aff74114b568b7d705,5,1,group,1000,4,100,250,400000,929163,4178.5,6825.0,809428,277896160,2.0236,694.74,0,0,0,400,400000,0,0,400,102,102,3866624,false,4.77,4.77
candidate,35fb7585b27a66323d9d46939aaaeff27dc792ce,afbb7ab5a64bd8c6f730ee97178ada1b650e44ba1b4fa46aeb590fccf45a61fa,5,2,group,1000,4,100,250,400000,911412,4166.5,7484.2,809428,277896872,2.0236,694.74,0,0,0,400,400000,0,0,400,102,102,5898240,false,4.62,4.62
candidate,35fb7585b27a66323d9d46939aaaeff27dc792ce,afbb7ab5a64bd8c6f730ee97178ada1b650e44ba1b4fa46aeb590fccf45a61fa,5,3,group,1000,4,100,250,400000,949335,4108.6,6391.3,809422,277894032,2.0236,694.74,0,0,0,400,400000,0,0,400,100,100,4325376,false,4.62,4.62
control,f712b03d123855f72e37b010cc621fc58709f1f5,0fe4bf83a71fa875e400704597c93b4e0bf3856fc6af45aff74114b568b7d705,5,4,group,1000,4,100,250,400000,933966,4111.5,7705.2,809422,277894032,2.0236,694.74,0,0,0,400,400000,0,0,400,100,100,6160384,false,4.62,4.62
