variant,source,binary_sha256,cycle,slot,mode,batch,writers,bpw,payload,events,ev_s,p50_us,p99_us,allocs,alloc_bytes,allocs_per_event,alloc_bytes_per_event,owned_batches,owned_records,owned_payload_bytes,borrowed_batches,borrowed_records,copied_records,copied_bytes,batches,groups,fsyncs,fsync_p99_ns,fsync_degraded,pre_load1,post_load1
candidate,2c58be4d03472af1362d1287ccbabe0f7fea4fad,9043226759b819b01dadf954119c78f866d78b93fc7c9afcc7ac0d1dc4fdaa7d,2,4,group,1,4,800,250,3200,642,6081.5,7946.7,41097,6790368,12.8428,2121.99,3200,3200,800000,0,0,0,0,3200,800,800,7471104,false,4.75,4.77
control,842973a7cf10551abf5d145720361ef4c8260271,1146ed2934597e892e4d936d2c6e14425fbfe66fa4370f326f40937b4648eb7c,3,1,group,1,4,800,250,3200,644,6150.1,9383.4,53888,8369216,16.8400,2615.38,0,0,0,3200,3200,3200,835200,3200,800,800,9175040,false,4.77,4.79
candidate,2c58be4d03472af1362d1287ccbabe0f7fea4fad,9043226759b819b01dadf954119c78f866d78b93fc7c9afcc7ac0d1dc4fdaa7d,3,2,group,1,4,800,250,3200,646,6046.1,11486.9,41095,6782876,12.8422,2119.65,3200,3200,800000,0,0,0,0,3200,801,801,10747904,false,4.79,4.73
candidate,2c58be4d03472af1362d1287ccbabe0f7fea4fad,9043226759b819b01dadf954119c78f866d78b93fc7c9afcc7ac0d1dc4fdaa7d,3,3,group,1,4,800,250,3200,627,6038.6,11420.1,41096,6793304,12.8425,2122.91,3200,3200,800000,0,0,0,0,3200,802,802,9699328,false,4.73,5.67
control,842973a7cf10551abf5d145720361ef4c8260271,1146ed2934597e892e4d936d2c6e14425fbfe66fa4370f326f40937b4648eb7c,3,4,group,1,4,800,250,3200,621,6186.2,9637.2,53899,8386084,16.8434,2620.65,0,0,0,3200,3200,3200,835200,3200,801,801,9175040,false,5.67,5.37
candidate,2c58be4d03472af1362d1287ccbabe0f7fea4fad,9043226759b819b01dadf954119c78f866d78b93fc7c9afcc7ac0d1dc4fdaa7d,4,1,group,1,4,800,250,3200,627,6144.1,10379.4,41091,6780828,12.8409,2119.01,3200,3200,800000,0,0,0,0,3200,801,801,9699328,false,5.37,5.66
control,842973a7cf10551abf5d145720361ef4c8260271,1146ed2934597e892e4d936d2c6e14425fbfe66fa4370f326f40937b4648eb7c,4,2,group,1,4,800,250,3200,650,5974.4,8921.0,53895,8380732,16.8422,2618.98,0,0,0,3200,3200,3200,835200,3200,801,801,8257536,false,5.66,6.73
control,842973a7cf10551abf5d145720361ef4c8260271,1146ed2934597e892e4d936d2c6e14425fbfe66fa4370f326f40937b4648eb7c,4,3,group,1,4,800,250,3200,609,6302.9,10037.2,53892,8376108,16.8412,2617.53,0,0,0,3200,3200,3200,835200,3200,801,801,9175040,false,5.88,5.57
candidate,2c58be4d03472af1362d1287ccbabe0f7fea4fad,9043226759b819b01dadf954119c78f866d78b93fc7c9afcc7ac0d1dc4fdaa7d,4,4,group,1,4,800,250,3200,715,5618.4,10079.0,41086,6775360,12.8394,2117.30,3200,3200,800000,0,0,0,0,3200,800,800,9699328,false,5.57,5.36
control,842973a7cf10551abf5d145720361ef4c8260271,1146ed2934597e892e4d936d2c6e14425fbfe66fa4370f326f40937b4648eb7c,5,1,group,1,4,800,250,3200,1357,2711.6,5627.6,53900,8386456,16.8438,2620.77,0,0,0,3200,3200,3200,835200,3200,802,802,4587520,false,5.36,5.41
candidate,2c58be4d03472af1362d1287ccbabe0f7fea4fad,9043226759b819b01dadf954119c78f866d78b93fc7c9afcc7ac0d1dc4fdaa7d,5,2,group,1,4,800,250,3200,1328,2712.8,6229.8,41098,6795188,12.8431,2123.50,3200,3200,800000,0,0,0,0,3200,801,801,5636096,false,5.41,5.41
candidate,2c58be4d03472af1362d1287ccbabe0f7fea4fad,9043226759b819b01dadf954119c78f866d78b93fc7c9afcc7ac0d1dc4fdaa7d,5,3,group,1,4,800,250,3200,1296,2714.2,6142.3,41094,6789604,12.8419,2121.75,3200,3200,800000,0,0,0,0,3200,801,801,5636096,false,5.41,5.3
control,842973a7cf10551abf5d145720361ef4c8260271,1146ed2934597e892e4d936d2c6e14425fbfe66fa4370f326f40937b4648eb7c,5,4,group,1,4,800,250,3200,1322,2704.4,6186.1,53893,8378196,16.8416,2618.19,0,0,0,3200,3200,3200,835200,3200,801,801,5636096,false,5.3,5.3
control,842973a7cf10551abf5d145720361ef4c8260271,1146ed2934597e892e4d936d2c6e14425fbfe66fa4370f326f40937b4648eb7c,1,1,group,10,4,500,250,20000,13540,2722.8,6068.7,107925,22310292,5.3963,1115.51,0,0,0,2000,20000,20000,5220000,2000,500,500,5373952,false,5.3,5.12
candidate,2c58be4d03472af1362d1287ccbabe0f7fea4fad,9043226759b819b01dadf954119c78f866d78b93fc7c9afcc7ac0d1dc4fdaa7d,1,2,group,10,4,500,250,20000,13419,2708.0,6402.3,47918,14852696,2.3959,742.63,2000,20000,5000000,0,0,0,0,2000,501,501,5898240,false,5.12,5.12
candidate,2c58be4d03472af1362d1287ccbabe0f7fea4fad,9043226759b819b01dadf954119c78f866d78b93fc7c9afcc7ac0d1dc4fdaa7d,1,3,group,10,4,500,250,20000,13262,2708.4,8981.3,47925,14854792,2.3963,742.74,2000,20000,5000000,0,0,0,0,2000,501,501,8650752,false,5.12,5.12
control,842973a7cf10551abf5d145720361ef4c8260271,1146ed2934597e892e4d936d2c6e14425fbfe66fa4370f326f40937b4648eb7c,1,4,group,10,4,500,250,20000,13584,2713.6,6004.5,107926,22311860,5.3963,1115.59,0,0,0,2000,20000,20000,5220000,2000,500,500,5636096,false,5.03,5.03
candidate,2c58be4d03472af1362d1287ccbabe0f7fea4fad,9043226759b819b01dadf954119c78f866d78b93fc7c9afcc7ac0d1dc4fdaa7d,2,1,group,10,4,500,250,20000,13500,2710.5,6085.8,47934,14868804,2.3967,743.44,2000,20000,5000000,0,0,0,0,2000,501,501,5898240,false,5.03,5.03
control,842973a7cf10551abf5d145720361ef4c8260271,1146ed2934597e892e4d936d2c6e14425fbfe66fa4370f326f40937b4648eb7c,2,2,group,10,4,500,250,20000,13337,2720.3,6023.0,107928,22317764,5.3964,1115.89,0,0,0,2000,20000,20000,5220000,2000,500,500,5636096,false,5.03,5.02
control,842973a7cf10551abf5d145720361ef4c8260271,1146ed2934597e892e4d936d2c6e14425fbfe66fa4370f326f40937b4648eb7c,2,3,group,10,4,500,250,20000,13309,2718.8,6845.7,107924,22314180,5.3962,1115.71,0,0,0,2000,20000,20000,5220000,2000,500,500,5636096,false,5.02,5.02
candidate,2c58be4d03472af1362d1287ccbabe0f7fea4fad,9043226759b819b01dadf954119c78f866d78b93fc7c9afcc7ac0d1dc4fdaa7d,2,4,group,10,4,500,250,20000,13442,2716.0,5944.0,47925,14857256,2.3963,742.86,2000,20000,5000000,0,0,0,0,2000,501,501,5636096,false,5.02,5.02
control,842973a7cf10551abf5d145720361ef4c8260271,1146ed2934597e892e4d936d2c6e14425fbfe66fa4370f326f40937b4648eb7c,3,1,group,10,4,500,250,20000,13287,2758.5,6107.5,107927,22313208,5.3963,1115.66,0,0,0,2000,20000,20000,5220000,2000,501,501,5373952,false,5.02,5.18
candidate,2c58be4d03472af1362d1287ccbabe0f7fea4fad,9043226759b819b01dadf954119c78f866d78b93fc7c9afcc7ac0d1dc4fdaa7d,3,2,group,10,4,500,250,20000,13243,2716.1,6186.0,47922,14852080,2.3961,742.60,2000,20000,5000000,0,0,0,0,2000,501,501,5636096,false,5.18,5.18
candidate,2c58be4d03472af1362d1287ccbabe0f7fea4fad,9043226759b819b01dadf954119c78f866d78b93fc7c9afcc7ac0d1dc4fdaa7d,3,3,group,10,4,500,250,20000,13594,2710.5,6014.9,47926,14854724,2.3963,742.74,2000,20000,5000000,0,0,0,0,2000,500,500,5111808,false,5.18,4.93
control,842973a7cf10551abf5d145720361ef4c8260271,1146ed2934597e892e4d936d2c6e14425fbfe66fa4370f326f40937b4648eb7c,3,4,group,10,4,500,250,20000,13458,2716.1,6139.7,107917,22300208,5.3959,1115.01,0,0,0,2000,20000,20000,5220000,2000,501,501,5636096,false,4.93,4.93
candidate,2c58be4d03472af1362d1287ccbabe0f7fea4fad,9043226759b819b01dadf954119c78f866d78b93fc7c9afcc7ac0d1dc4fdaa7d,4,1,group,10,4,500,250,20000,13623,2711.8,5973.0,47925,14853864,2.3963,742.69,2000,20000,5000000,0,0,0,0,2000,501,501,5111808,false,4.93,4.93
control,842973a7cf10551abf5d145720361ef4c8260271,1146ed2934597e892e4d936d2c6e14425fbfe66fa4370f326f40937b4648eb7c,4,2,group,10,4,500,250,20000,13133,2721.8,6132.4,107930,22316704,5.3965,1115.84,0,0,0,2000,20000,20000,5220000,2000,501,501,5636096,false,4.93,4.77
control,842973a7cf10551abf5d145720361ef4c8260271,1146ed2934597e892e4d936d2c6e14425fbfe66fa4370f326f40937b4648eb7c,4,3,group,10,4,500,250,20000,13772,2716.6,5921.5,107919,22302692,5.3960,1115.13,0,0,0,2000,20000,20000,5220000,2000,500,500,4587520,false,4.77,4.77
candidate,2c58be4d03472af1362d1287ccbabe0f7fea4fad,9043226759b819b01dadf954119c78f866d78b93fc7c9afcc7ac0d1dc4fdaa7d,4,4,group,10,4,500,250,20000,13606,2716.9,5996.5,47916,14849824,2.3958,742.49,2000,20000,5000000,0,0,0,0,2000,501,501,5636096,false,4.77,4.55
control,842973a7cf10551abf5d145720361ef4c8260271,1146ed2934597e892e4d936d2c6e14425fbfe66fa4370f326f40937b4648eb7c,5,1,group,10,4,500,250,20000,13645,2713.6,6004.6,107930,22311256,5.3965,1115.56,0,0,0,2000,20000,20000,5220000,2000,501,501,5373952,false,4.55,4.55
candidate,2c58be4d03472af1362d1287ccbabe0f7fea4fad,9043226759b819b01dadf954119c78f866d78b93fc7c9afcc7ac0d1dc4fdaa7d,5,2,group,10,4,500,250,20000,13161,2716.0,7063.6,47921,14842400,2.3960,742.12,2000,20000,5000000,0,0,0,0,2000,501,501,6160384,false,4.55,4.55
candidate,2c58be4d03472af1362d1287ccbabe0f7fea4fad,9043226759b819b01dadf954119c78f866d78b93fc7c9afcc7ac0d1dc4fdaa7d,5,3,group,10,4,500,250,20000,13744,2714.3,5857.9,47933,14864088,2.3967,743.20,2000,20000,5000000,0,0,0,0,2000,501,501,4587520,false,4.55,4.51
control,842973a7cf10551abf5d145720361ef4c8260271,1146ed2934597e892e4d936d2c6e14425fbfe66fa4370f326f40937b4648eb7c,5,4,group,10,4,500,250,20000,13590,2737.6,5858.0,107931,22313156,5.3966,1115.66,0,0,0,2000,20000,20000,5220000,2000,500,500,4587520,false,4.51,4.51
control,842973a7cf10551abf5d145720361ef4c8260271,1146ed2934597e892e4d936d2c6e14425fbfe66fa4370f326f40937b4648eb7c,1,1,group,100,4,300,250,120000,125816,2907.6,6250.9,265291,88081788,2.2108,734.01,0,0,0,1200,120000,0,0,1200,301,301,5898240,false,4.51,4.51
candidate,2c58be4d03472af1362d1287ccbabe0f7fea4fad,9043226759b819b01dadf954119c78f866d78b93fc7c9afcc7ac0d1dc4fdaa7d,1,2,group,100,4,300,250,120000,128577,2894.6,6040.7,142882,79186308,1.1907,659.89,1200,120000,30000000,0,0,0,0,1200,300,300,5636096,false,4.51,4.39
candidate,2c58be4d03472af1362d1287ccbabe0f7fea4fad,9043226759b819b01dadf954119c78f866d78b93fc7c9afcc7ac0d1dc4fdaa7d,1,3,group,100,4,300,250,120000,130807,2898.5,5781.3,142888,79191152,1.1907,659.93,1200,120000,30000000,0,0,0,0,1200,300,300,3997696,false,4.39,4.39
control,842973a7cf10551abf5d145720361ef4c8260271,1146ed2934597e892e4d936d2c6e14425fbfe66fa4370f326f40937b4648eb7c,1,4,group,100,4,300,250,120000,124449,2911.2,6376.4,265307,88092504,2.2109,734.10,0,0,0,1200,120000,0,0,1200,302,302,5898240,false,4.39,4.39
candidate,2c58be4d03472af1362d1287ccbabe0f7fea4fad,9043226759b819b01dadf954119c78f866d78b93fc7c9afcc7ac0d1dc4fdaa7d,2,1,group,100,4,300,250,120000,127913,2893.1,6049.8,142901,79196924,1.1908,659.97,1200,120000,30000000,0,0,0,0,1200,301,301,5636096,false,4.39,4.27
control,842973a7cf10551abf5d145720361ef4c8260271,1146ed2934597e892e4d936d2c6e14425fbfe66fa4370f326f40937b4648eb7c,2,2,group,100,4,300,250,120000,128653,2906.2,6050.7,265292,88086492,2.2108,734.05,0,0,0,1200,120000,0,0,1200,301,301,5636096,false,4.27,4.27
control,842973a7cf10551abf5d145720361ef4c8260271,1146ed2934597e892e4d936d2c6e14425fbfe66fa4370f326f40937b4648eb7c,2,3,group,100,4,300,250,120000,126586,2904.3,6325.2,265287,88080652,2.2107,734.01,0,0,0,1200,120000,0,0,1200,301,301,5636096,false,4.27,4.27
candidate,2c58be4d03472af1362d1287ccbabe0f7fea4fad,9043226759b819b01dadf954119c78f866d78b93fc7c9afcc7ac0d1dc4fdaa7d,2,4,group,100,4,300,250,120000,126796,2895.8,7186.2,142896,79192084,1.1908,659.93,1200,120000,30000000,0,0,0,0,1200,301,301,5898240,false,4.27,4.27
control,842973a7cf10551abf5d145720361ef4c8260271,1146ed2934597e892e4d936d2c6e14425fbfe66fa4370f326f40937b4648eb7c,3,1,group,100,4,300,250,120000,133283,2899.4,6183.7,265299,88091084,2.2108,734.09,0,0,0,1200,120000,0,0,1200,301,301,5636096,false,4.27,4.25
candidate,2c58be4d03472af1362d1287ccbabe0f7fea4fad,9043226759b819b01dadf954119c78f866d78b93fc7c9afcc7ac0d1dc4fdaa7d,3,2,group,100,4,300,250,120000,135789,2899.7,4002.0,142890,79189780,1.1907,659.91,1200,120000,30000000,0,0,0,0,1200,301,301,3604480,false,4.25,4.25
candidate,2c58be4d03472af1362d1287ccbabe0f7fea4fad,9043226759b819b01dadf954119c78f866d78b93fc7c9afcc7ac0d1dc4fdaa7d,3,3,group,100,4,300,250,120000,135073,2895.8,5967.5,142885,79191520,1.1907,659.93,1200,120000,30000000,0,0,0,0,1200,300,300,5636096,false,4.25,4.25
control,842973a7cf10551abf5d145720361ef4c8260271,1146ed2934597e892e4d936d2c6e14425fbfe66fa4370f326f40937b4648eb7c,3,4,group,100,4,300,250,120000,130557,2916.0,6074.2,265297,88088244,2.2108,734.07,0,0,0,1200,120000,0,0,1200,301,301,5636096,false,4.25,4.25
candidate,2c58be4d03472af1362d1287ccbabe0f7fea4fad,9043226759b819b01dadf954119c78f866d78b93fc7c9afcc7ac0d1dc4fdaa7d,4,1,group,100,4,300,250,120000,130613,2899.0,6198.8,142892,79193300,1.1908,659.94,1200,120000,30000000,0,0,0,0,1200,301,301,5636096,false,4.07,4.07
control,842973a7cf10551abf5d145720361ef4c8260271,1146ed2934597e892e4d936d2c6e14425fbfe66fa4370f326f40937b4648eb7c,4,2,group,100,4,300,250,120000,129064,2907.8,5850.5,265287,88086904,2.2107,734.06,0,0,0,1200,120000,0,0,1200,300,300,5111808,false,4.07,4.07
control,842973a7cf10551abf5d145720361ef4c8260271,1146ed2934597e892e4d936d2c6e14425fbfe66fa4370f326f40937b4648eb7c,4,3,group,100,4,300,250,120000,122928,2903.9,6465.9,265295,88081648,2.2108,734.01,0,0,0,1200,120000,0,0,1200,301,301,5898240,false,4.07,4.07
candidate,2c58be4d03472af1362d1287ccbabe0f7fea4fad,9043226759b819b01dadf954119c78f866d78b93fc7c9afcc7ac0d1dc4fdaa7d,4,4,group,100,4,300,250,120000,129512,2895.5,6279.8,142895,79192472,1.1908,659.94,1200,120000,30000000,0,0,0,0,1200,300,300,5898240,false,4.07,3.99
control,842973a7cf10551abf5d145720361ef4c8260271,1146ed2934597e892e4d936d2c6e14425fbfe66fa4370f326f40937b4648eb7c,5,1,group,100,4,300,250,120000,127079,2906.7,6270.7,265282,88081812,2.2107,734.02,0,0,0,1200,120000,0,0,1200,301,301,5636096,false,3.99,3.99
candidate,2c58be4d03472af1362d1287ccbabe0f7fea4fad,9043226759b819b01dadf954119c78f866d78b93fc7c9afcc7ac0d1dc4fdaa7d,5,2,group,100,4,300,250,120000,126965,2900.5,6370.3,142883,79188424,1.1907,659.90,1200,120000,30000000,0,0,0,0,1200,300,300,5898240,false,3.99,3.99
candidate,2c58be4d03472af1362d1287ccbabe0f7fea4fad,9043226759b819b01dadf954119c78f866d78b93fc7c9afcc7ac0d1dc4fdaa7d,5,3,group,100,4,300,250,120000,127412,2898.1,6500.1,142882,79190056,1.1907,659.92,1200,120000,30000000,0,0,0,0,1200,300,300,5898240,false,3.99,3.99
control,842973a7cf10551abf5d145720361ef4c8260271,1146ed2934597e892e4d936d2c6e14425fbfe66fa4370f326f40937b4648eb7c,5,4,group,100,4,300,250,120000,122357,2908.4,8552.0,265303,88088712,2.2109,734.07,0,0,0,1200,120000,0,0,1200,302,302,5898240,false,3.99,3.91
control,842973a7cf10551abf5d145720361ef4c8260271,1146ed2934597e892e4d936d2c6e14425fbfe66fa4370f326f40937b4648eb7c,1,1,group,1000,4,100,250,400000,883417,4118.7,7695.9,809435,277900160,2.0236,694.75,0,0,0,400,400000,0,0,400,102,102,5373952,false,3.91,3.91
candidate,2c58be4d03472af1362d1287ccbabe0f7fea4fad,9043226759b819b01dadf954119c78f866d78b93fc7c9afcc7ac0d1dc4fdaa7d,1,2,group,1000,4,100,250,400000,956669,3807.9,8250.5,408636,253774048,1.0216,634.44,400,400000,100000000,0,0,0,0,400,102,102,6422528,false,3.91,3.91
candidate,2c58be4d03472af1362d1287ccbabe0f7fea4fad,9043226759b819b01dadf954119c78f866d78b93fc7c9afcc7ac0d1dc4fdaa7d,1,3,group,1000,4,100,250,400000,930899,3814.4,7408.6,408631,253770468,1.0216,634.43,400,400000,100000000,0,0,0,0,400,101,101,6422528,false,3.91,3.91
control,842973a7cf10551abf5d145720361ef4c8260271,1146ed2934597e892e4d936d2c6e14425fbfe66fa4370f326f40937b4648eb7c,1,4,group,1000,4,100,250,400000,886656,4171.1,7728.5,809428,277897232,2.0236,694.74,0,0,0,400,400000,0,0,400,100,100,6160384,false,3.91,3.91
candidate,2c58be4d03472af1362d1287ccbabe0f7fea4fad,9043226759b819b01dadf954119c78f866d78b93fc7c9afcc7ac0d1dc4fdaa7d,2,1,group,1000,4,100,250,400000,955280,3811.1,10138.4,408633,253773324,1.0216,634.43,400,400000,100000000,0,0,0,0,400,101,101,6422528,false,3.75,3.75
control,842973a7cf10551abf5d145720361ef4c8260271,1146ed2934597e892e4d936d2c6e14425fbfe66fa4370f326f40937b4648eb7c,2,2,group,1000,4,100,250,400000,855309,4240.2,8289.7,809447,277905608,2.0236,694.76,0,0,0,400,400000,0,0,400,106,106,5898240,false,3.75,3.75
control,842973a7cf10551abf5d145720361ef4c8260271,1146ed2934597e892e4d936d2c6e14425fbfe66fa4370f326f40937b4648eb7c,2,3,group,1000,4,100,250,400000,854421,4190.5,10845.5,809438,277900156,2.0236,694.75,0,0,0,400,400000,0,0,400,103,103,5898240,false,3.75,3.75
candidate,2c58be4d03472af1362d1287ccbabe0f7fea4fad,9043226759b819b01dadf954119c78f866d78b93fc7c9afcc7ac0d1dc4fdaa7d,2,4,group,1000,4,100,250,400000,943416,3824.1,9927.1,408637,253773360,1.0216,634.43,400,400000,100000000,0,0,0,0,400,102,102,5898240,false,3.75,3.75
control,842973a7cf10551abf5d145720361ef4c8260271,1146ed2934597e892e4d936d2c6e14425fbfe66fa4370f326f40937b4648eb7c,3,1,group,1000,4,100,250,400000,880408,4112.8,7656.5,809438,277900156,2.0236,694.75,0,0,0,400,400000,0,0,400,103,103,6422528,false,3.75,3.75
candidate,2c58be4d03472af1362d1287ccbabe0f7fea4fad,9043226759b819b01dadf954119c78f866d78b93fc7c9afcc7ac0d1dc4fdaa7d,3,2,group,1000,4,100,250,400000,568660,6622.7,21171.0,408635,253772056,1.0216,634.43,400,400000,100000000,0,0,0,0,400,102,102,11796480,false,3.75,3.69
candidate,2c58be4d03472af1362d1287ccbabe0f7fea4fad,9043226759b819b01dadf954119c78f866d78b93fc7c9afcc7ac0d1dc4fdaa7d,3,3,group,1000,4,100,250,400000,411041,9409.7,21078.9,408633,253773324,1.0216,634.43,400,400000,100000000,0,0,0,0,400,101,101,13893632,false,3.69,3.69
control,842973a7cf10551abf5d145720361ef4c8260271,1146ed2934597e892e4d936d2c6e14425fbfe66fa4370f326f40937b4648eb7c,3,4,group,1000,4,100,250,400000,374943,10170.2,20487.0,809438,277900868,2.0236,694.75,0,0,0,400,400000,0,0,400,103,103,11796480,false,3.69,3.69
candidate,2c58be4d03472af1362d1287ccbabe0f7fea4fad,9043226759b819b01dadf954119c78f866d78b93fc7c9afcc7ac0d1dc4fdaa7d,4,1,group,1000,4,100,250,400000,412478,9174.5,13690.7,408635,253772056,1.0216,634.43,400,400000,100000000,0,0,0,0,400,102,102,11272192,false,3.69,3.64
control,842973a7cf10551abf5d145720361ef4c8260271,1146ed2934597e892e4d936d2c6e14425fbfe66fa4370f326f40937b4648eb7c,4,2,group,1000,4,100,250,400000,390768,9686.9,17891.0,809452,277907472,2.0236,694.77,0,0,0,400,400000,0,0,400,106,106,12320768,false,3.64,3.64
control,842973a7cf10551abf5d145720361ef4c8260271,1146ed2934597e892e4d936d2c6e14425fbfe66fa4370f326f40937b4648eb7c,4,3,group,1000,4,100,250,400000,371577,9866.5,21459.7,809454,277908360,2.0236,694.77,0,0,0,400,400000,0,0,400,106,106,11796480,false,3.64,3.64
candidate,2c58be4d03472af1362d1287ccbabe0f7fea4fad,9043226759b819b01dadf954119c78f866d78b93fc7c9afcc7ac0d1dc4fdaa7d,4,4,group,1000,4,100,250,400000,418746,9277.9,12694.5,408633,253772548,1.0216,634.43,400,400000,100000000,0,0,0,0,400,101,101,11272192,false,3.64,4.23
control,842973a7cf10551abf5d145720361ef4c8260271,1146ed2934597e892e4d936d2c6e14425fbfe66fa4370f326f40937b4648eb7c,5,1,group,1000,4,100,250,400000,380029,9732.6,19264.6,809452,277907472,2.0236,694.77,0,0,0,400,400000,0,0,400,106,106,12320768,false,4.23,4.23
candidate,2c58be4d03472af1362d1287ccbabe0f7fea4fad,9043226759b819b01dadf954119c78f866d78b93fc7c9afcc7ac0d1dc4fdaa7d,5,2,group,1000,4,100,250,400000,421359,9176.5,13197.3,408633,253773324,1.0216,634.43,400,400000,100000000,0,0,0,0,400,101,101,10747904,false,4.23,4.23
candidate,2c58be4d03472af1362d1287ccbabe0f7fea4fad,9043226759b819b01dadf954119c78f866d78b93fc7c9afcc7ac0d1dc4fdaa7d,5,3,group,1000,4,100,250,400000,399766,9647.8,15779.6,408633,253773324,1.0216,634.43,400,400000,100000000,0,0,0,0,400,101,101,14417920,false,4.23,4.37
control,842973a7cf10551abf5d145720361ef4c8260271,1146ed2934597e892e4d936d2c6e14425fbfe66fa4370f326f40937b4648eb7c,5,4,group,1000,4,100,250,400000,351985,10261.5,21585.6,809456,277907520,2.0236,694.77,0,0,0,400,400000,0,0,400,108,108,13369344,false,4.37,4.37
