variant,source,binary_sha256,cycle,slot,mode,batch,writers,bpw,payload,events,ev_s,p50_us,p99_us,allocs,alloc_bytes,allocs_per_event,alloc_bytes_per_event,owned_batches,owned_records,owned_payload_bytes,borrowed_batches,borrowed_records,copied_records,copied_bytes,batches,groups,fsyncs,fsync_p99_ns,fsync_degraded,pre_load1,post_load1
candidate,e25c98610db53ae8fb3375760be741576cea932e,c2eb42200cbbbe0b410799e410ac2678fce7179e4f3f83b395b3a3dd5c989f85,2,4,group,1,4,800,250,3200,641,6031.1,11160.0,41062,6779540,12.8319,2118.61,3200,3200,800000,0,0,0,0,3200,802,802,9175040,false,4.26,4.32
control,f712b03d123855f72e37b010cc621fc58709f1f5,0fe4bf83a71fa875e400704597c93b4e0bf3856fc6af45aff74114b568b7d705,3,1,group,1,4,800,250,3200,639,6112.8,9682.9,53856,8364664,16.8300,2613.96,0,0,0,3200,3200,3200,835200,3200,800,800,9175040,false,4.14,3.88
candidate,e25c98610db53ae8fb3375760be741576cea932e,c2eb42200cbbbe0b410799e410ac2678fce7179e4f3f83b395b3a3dd5c989f85,3,2,group,1,4,800,250,3200,629,6208.6,9684.1,41065,6786640,12.8328,2120.82,3200,3200,800000,0,0,0,0,3200,801,801,9175040,false,3.88,3.73
candidate,e25c98610db53ae8fb3375760be741576cea932e,c2eb42200cbbbe0b410799e410ac2678fce7179e4f3f83b395b3a3dd5c989f85,3,3,group,1,4,800,250,3200,639,6056.9,9396.5,41062,6789264,12.8319,2121.64,3200,3200,800000,0,0,0,0,3200,801,801,9175040,false,3.73,3.59
control,f712b03d123855f72e37b010cc621fc58709f1f5,0fe4bf83a71fa875e400704597c93b4e0bf3856fc6af45aff74114b568b7d705,3,4,group,1,4,800,250,3200,635,6095.6,9658.0,53856,8370120,16.8300,2615.66,0,0,0,3200,3200,3200,835200,3200,801,801,9175040,false,3.59,3.47
candidate,e25c98610db53ae8fb3375760be741576cea932e,c2eb42200cbbbe0b410799e410ac2678fce7179e4f3f83b395b3a3dd5c989f85,4,1,group,1,4,800,250,3200,623,6229.5,10255.5,41060,6784204,12.8313,2120.06,3200,3200,800000,0,0,0,0,3200,801,801,9699328,false,3.47,3.43
control,f712b03d123855f72e37b010cc621fc58709f1f5,0fe4bf83a71fa875e400704597c93b4e0bf3856fc6af45aff74114b568b7d705,4,2,group,1,4,800,250,3200,656,6017.6,9453.6,53862,8367152,16.8319,2614.74,0,0,0,3200,3200,3200,835200,3200,800,800,9175040,false,3.43,3.47
control,f712b03d123855f72e37b010cc621fc58709f1f5,0fe4bf83a71fa875e400704597c93b4e0bf3856fc6af45aff74114b568b7d705,4,3,group,1,4,800,250,3200,644,6048.5,8114.7,53862,8381232,16.8319,2619.14,0,0,0,3200,3200,3200,835200,3200,802,802,7733248,false,3.84,3.85
candidate,e25c98610db53ae8fb3375760be741576cea932e,c2eb42200cbbbe0b410799e410ac2678fce7179e4f3f83b395b3a3dd5c989f85,4,4,group,1,4,800,250,3200,629,6203.3,9372.1,41063,6785884,12.8322,2120.59,3200,3200,800000,0,0,0,0,3200,802,802,7733248,false,3.85,3.94
control,f712b03d123855f72e37b010cc621fc58709f1f5,0fe4bf83a71fa875e400704597c93b4e0bf3856fc6af45aff74114b568b7d705,5,1,group,1,4,800,250,3200,651,6042.7,9640.8,53866,8379112,16.8331,2618.47,0,0,0,3200,3200,3200,835200,3200,801,801,9175040,false,3.94,3.95
candidate,e25c98610db53ae8fb3375760be741576cea932e,c2eb42200cbbbe0b410799e410ac2678fce7179e4f3f83b395b3a3dd5c989f85,5,2,group,1,4,800,250,3200,648,6034.6,8041.2,41068,6790112,12.8338,2121.91,3200,3200,800000,0,0,0,0,3200,802,802,7208960,false,3.95,4.11
candidate,e25c98610db53ae8fb3375760be741576cea932e,c2eb42200cbbbe0b410799e410ac2678fce7179e4f3f83b395b3a3dd5c989f85,5,3,group,1,4,800,250,3200,640,6142.9,9408.3,41063,6792336,12.8322,2122.61,3200,3200,800000,0,0,0,0,3200,800,800,9175040,false,4.11,4.02
control,f712b03d123855f72e37b010cc621fc58709f1f5,0fe4bf83a71fa875e400704597c93b4e0bf3856fc6af45aff74114b568b7d705,5,4,group,1,4,800,250,3200,647,6085.0,9596.9,53872,8389896,16.8350,2621.84,0,0,0,3200,3200,3200,835200,3200,800,800,9175040,false,4.02,4.66
control,f712b03d123855f72e37b010cc621fc58709f1f5,0fe4bf83a71fa875e400704597c93b4e0bf3856fc6af45aff74114b568b7d705,1,1,group,10,4,500,250,20000,6494,6025.1,9371.9,107881,22297568,5.3941,1114.88,0,0,0,2000,20000,20000,5220000,2000,500,500,9175040,false,4.66,4.69
candidate,e25c98610db53ae8fb3375760be741576cea932e,c2eb42200cbbbe0b410799e410ac2678fce7179e4f3f83b395b3a3dd5c989f85,1,2,group,10,4,500,250,20000,6433,6113.2,7911.9,47892,14846260,2.3946,742.31,2000,20000,5000000,0,0,0,0,2000,502,502,7471104,false,4.69,4.63
candidate,e25c98610db53ae8fb3375760be741576cea932e,c2eb42200cbbbe0b410799e410ac2678fce7179e4f3f83b395b3a3dd5c989f85,1,3,group,10,4,500,250,20000,6285,6272.2,8246.9,47893,14852148,2.3946,742.61,2000,20000,5000000,0,0,0,0,2000,500,500,8650752,false,4.63,4.66
control,f712b03d123855f72e37b010cc621fc58709f1f5,0fe4bf83a71fa875e400704597c93b4e0bf3856fc6af45aff74114b568b7d705,1,4,group,10,4,500,250,20000,6480,6078.4,10788.9,107893,22313932,5.3947,1115.70,0,0,0,2000,20000,20000,5220000,2000,501,501,9699328,false,4.66,4.66
candidate,e25c98610db53ae8fb3375760be741576cea932e,c2eb42200cbbbe0b410799e410ac2678fce7179e4f3f83b395b3a3dd5c989f85,2,1,group,10,4,500,250,20000,6108,6305.7,11580.5,47891,14838264,2.3946,741.91,2000,20000,5000000,0,0,0,0,2000,501,501,11272192,false,4.93,4.93
control,f712b03d123855f72e37b010cc621fc58709f1f5,0fe4bf83a71fa875e400704597c93b4e0bf3856fc6af45aff74114b568b7d705,2,2,group,10,4,500,250,20000,6155,6299.4,9346.1,107889,22311004,5.3944,1115.55,0,0,0,2000,20000,20000,5220000,2000,501,501,9175040,false,4.93,5.1
control,f712b03d123855f72e37b010cc621fc58709f1f5,0fe4bf83a71fa875e400704597c93b4e0bf3856fc6af45aff74114b568b7d705,2,3,group,10,4,500,250,20000,6260,6240.2,9615.3,107897,22305032,5.3948,1115.25,0,0,0,2000,20000,20000,5220000,2000,501,501,9175040,false,5.1,5.89
candidate,e25c98610db53ae8fb3375760be741576cea932e,c2eb42200cbbbe0b410799e410ac2678fce7179e4f3f83b395b3a3dd5c989f85,2,4,group,10,4,500,250,20000,6376,6082.2,9632.7,47879,14842592,2.3939,742.13,2000,20000,5000000,0,0,0,0,2000,500,500,9175040,false,5.89,5.98
control,f712b03d123855f72e37b010cc621fc58709f1f5,0fe4bf83a71fa875e400704597c93b4e0bf3856fc6af45aff74114b568b7d705,3,1,group,10,4,500,250,20000,6555,6014.9,7678.3,107890,22301828,5.3945,1115.09,0,0,0,2000,20000,20000,5220000,2000,500,500,7471104,false,5.98,5.98
candidate,e25c98610db53ae8fb3375760be741576cea932e,c2eb42200cbbbe0b410799e410ac2678fce7179e4f3f83b395b3a3dd5c989f85,3,2,group,10,4,500,250,20000,5153,6139.8,58495.3,47899,14855560,2.3950,742.78,2000,20000,5000000,0,0,0,0,2000,501,501,57671680,true,5.98,5.74
candidate,e25c98610db53ae8fb3375760be741576cea932e,c2eb42200cbbbe0b410799e410ac2678fce7179e4f3f83b395b3a3dd5c989f85,3,3,group,10,4,500,250,20000,6313,6205.4,9096.2,47892,14851612,2.3946,742.58,2000,20000,5000000,0,0,0,0,2000,501,501,8257536,false,5.74,5.44
control,f712b03d123855f72e37b010cc621fc58709f1f5,0fe4bf83a71fa875e400704597c93b4e0bf3856fc6af45aff74114b568b7d705,3,4,group,10,4,500,250,20000,6264,6223.4,11786.0,107888,22302172,5.3944,1115.11,0,0,0,2000,20000,20000,5220000,2000,501,501,10223616,false,5.44,5.65
candidate,e25c98610db53ae8fb3375760be741576cea932e,c2eb42200cbbbe0b410799e410ac2678fce7179e4f3f83b395b3a3dd5c989f85,4,1,group,10,4,500,250,20000,6557,6017.6,8331.2,47891,14848036,2.3946,742.40,2000,20000,5000000,0,0,0,0,2000,501,501,7995392,false,5.65,5.43
control,f712b03d123855f72e37b010cc621fc58709f1f5,0fe4bf83a71fa875e400704597c93b4e0bf3856fc6af45aff74114b568b7d705,4,2,group,10,4,500,250,20000,6437,6153.4,7909.2,107889,22294540,5.3944,1114.73,0,0,0,2000,20000,20000,5220000,2000,500,500,7471104,false,5.43,5.43
control,f712b03d123855f72e37b010cc621fc58709f1f5,0fe4bf83a71fa875e400704597c93b4e0bf3856fc6af45aff74114b568b7d705,4,3,group,10,4,500,250,20000,6230,6242.5,9668.3,107885,22291624,5.3943,1114.58,0,0,0,2000,20000,20000,5220000,2000,501,501,9175040,false,5.16,5.16
candidate,e25c98610db53ae8fb3375760be741576cea932e,c2eb42200cbbbe0b410799e410ac2678fce7179e4f3f83b395b3a3dd5c989f85,4,4,group,10,4,500,250,20000,6336,6152.8,12828.6,47896,14842164,2.3948,742.11,2000,20000,5000000,0,0,0,0,2000,501,501,12320768,false,5.16,6.91
control,f712b03d123855f72e37b010cc621fc58709f1f5,0fe4bf83a71fa875e400704597c93b4e0bf3856fc6af45aff74114b568b7d705,5,1,group,10,4,500,250,20000,6713,6054.3,7887.8,107897,22303616,5.3948,1115.18,0,0,0,2000,20000,20000,5220000,2000,501,501,7471104,false,5.68,5.68
candidate,e25c98610db53ae8fb3375760be741576cea932e,c2eb42200cbbbe0b410799e410ac2678fce7179e4f3f83b395b3a3dd5c989f85,5,2,group,10,4,500,250,20000,6823,6103.7,8745.4,47889,14841480,2.3944,742.07,2000,20000,5000000,0,0,0,0,2000,501,501,8257536,false,5.68,5.63
candidate,e25c98610db53ae8fb3375760be741576cea932e,c2eb42200cbbbe0b410799e410ac2678fce7179e4f3f83b395b3a3dd5c989f85,5,3,group,10,4,500,250,20000,7456,4727.6,7830.8,47885,14842840,2.3942,742.14,2000,20000,5000000,0,0,0,0,2000,500,500,7471104,false,5.63,5.58
control,f712b03d123855f72e37b010cc621fc58709f1f5,0fe4bf83a71fa875e400704597c93b4e0bf3856fc6af45aff74114b568b7d705,5,4,group,10,4,500,250,20000,11583,2799.3,8956.9,107883,22294264,5.3941,1114.71,0,0,0,2000,20000,20000,5220000,2000,500,500,8650752,false,5.58,5.58
control,f712b03d123855f72e37b010cc621fc58709f1f5,0fe4bf83a71fa875e400704597c93b4e0bf3856fc6af45aff74114b568b7d705,1,1,group,100,4,300,250,120000,122774,2960.6,6178.8,265262,88079848,2.2105,734.00,0,0,0,1200,120000,0,0,1200,301,301,4849664,false,5.58,5.58
candidate,e25c98610db53ae8fb3375760be741576cea932e,c2eb42200cbbbe0b410799e410ac2678fce7179e4f3f83b395b3a3dd5c989f85,1,2,group,100,4,300,250,120000,121527,2969.3,6062.3,142864,79187112,1.1905,659.89,1200,120000,30000000,0,0,0,0,1200,300,300,5636096,false,5.58,5.37
candidate,e25c98610db53ae8fb3375760be741576cea932e,c2eb42200cbbbe0b410799e410ac2678fce7179e4f3f83b395b3a3dd5c989f85,1,3,group,100,4,300,250,120000,129705,2901.8,6094.9,142853,79185784,1.1904,659.88,1200,120000,30000000,0,0,0,0,1200,300,300,5636096,false,5.37,5.37
control,f712b03d123855f72e37b010cc621fc58709f1f5,0fe4bf83a71fa875e400704597c93b4e0bf3856fc6af45aff74114b568b7d705,1,4,group,100,4,300,250,120000,129150,2908.3,6196.4,265260,88081728,2.2105,734.01,0,0,0,1200,120000,0,0,1200,301,301,5898240,false,5.37,5.37
candidate,e25c98610db53ae8fb3375760be741576cea932e,c2eb42200cbbbe0b410799e410ac2678fce7179e4f3f83b395b3a3dd5c989f85,2,1,group,100,4,300,250,120000,134444,2900.5,4612.3,142859,79183776,1.1905,659.86,1200,120000,30000000,0,0,0,0,1200,300,300,3473408,false,5.37,5.1
control,f712b03d123855f72e37b010cc621fc58709f1f5,0fe4bf83a71fa875e400704597c93b4e0bf3856fc6af45aff74114b568b7d705,2,2,group,100,4,300,250,120000,129230,2910.2,6197.6,265255,88078388,2.2105,733.99,0,0,0,1200,120000,0,0,1200,303,303,4587520,false,5.1,5.1
control,f712b03d123855f72e37b010cc621fc58709f1f5,0fe4bf83a71fa875e400704597c93b4e0bf3856fc6af45aff74114b568b7d705,2,3,group,100,4,300,250,120000,126893,2912.3,6277.4,265243,88071028,2.2104,733.93,0,0,0,1200,120000,0,0,1200,300,300,5898240,false,5.1,5.1
candidate,e25c98610db53ae8fb3375760be741576cea932e,c2eb42200cbbbe0b410799e410ac2678fce7179e4f3f83b395b3a3dd5c989f85,2,4,group,100,4,300,250,120000,134911,2896.4,4089.6,142862,79183372,1.1905,659.86,1200,120000,30000000,0,0,0,0,1200,300,300,3342336,false,5.1,5.1
control,f712b03d123855f72e37b010cc621fc58709f1f5,0fe4bf83a71fa875e400704597c93b4e0bf3856fc6af45aff74114b568b7d705,3,1,group,100,4,300,250,120000,129702,2910.6,5991.5,265251,88077052,2.2104,733.98,0,0,0,1200,120000,0,0,1200,301,301,5636096,false,5.1,4.93
candidate,e25c98610db53ae8fb3375760be741576cea932e,c2eb42200cbbbe0b410799e410ac2678fce7179e4f3f83b395b3a3dd5c989f85,3,2,group,100,4,300,250,120000,130658,2901.6,5986.9,142864,79188712,1.1905,659.91,1200,120000,30000000,0,0,0,0,1200,300,300,5636096,false,4.93,4.93
candidate,e25c98610db53ae8fb3375760be741576cea932e,c2eb42200cbbbe0b410799e410ac2678fce7179e4f3f83b395b3a3dd5c989f85,3,3,group,100,4,300,250,120000,132357,2897.0,6193.9,142851,79182760,1.1904,659.86,1200,120000,30000000,0,0,0,0,1200,300,300,5898240,false,4.93,4.93
control,f712b03d123855f72e37b010cc621fc58709f1f5,0fe4bf83a71fa875e400704597c93b4e0bf3856fc6af45aff74114b568b7d705,3,4,group,100,4,300,250,120000,134101,2908.1,4321.7,265254,88078164,2.2104,733.98,0,0,0,1200,120000,0,0,1200,300,300,3342336,false,4.93,4.93
candidate,e25c98610db53ae8fb3375760be741576cea932e,c2eb42200cbbbe0b410799e410ac2678fce7179e4f3f83b395b3a3dd5c989f85,4,1,group,100,4,300,250,120000,133285,2895.7,5932.3,142859,79182412,1.1905,659.85,1200,120000,30000000,0,0,0,0,1200,300,300,5636096,false,4.7,4.7
control,f712b03d123855f72e37b010cc621fc58709f1f5,0fe4bf83a71fa875e400704597c93b4e0bf3856fc6af45aff74114b568b7d705,4,2,group,100,4,300,250,120000,128104,2918.2,6206.7,265267,88081700,2.2106,734.01,0,0,0,1200,120000,0,0,1200,300,300,5636096,false,4.7,4.7
control,f712b03d123855f72e37b010cc621fc58709f1f5,0fe4bf83a71fa875e400704597c93b4e0bf3856fc6af45aff74114b568b7d705,4,3,group,100,4,300,250,120000,129133,2914.0,6113.5,265257,88079644,2.2105,734.00,0,0,0,1200,120000,0,0,1200,302,302,5636096,false,4.7,4.7
candidate,e25c98610db53ae8fb3375760be741576cea932e,c2eb42200cbbbe0b410799e410ac2678fce7179e4f3f83b395b3a3dd5c989f85,4,4,group,100,4,300,250,120000,135922,2887.1,4318.4,142853,79188516,1.1904,659.90,1200,120000,30000000,0,0,0,0,1200,300,300,3342336,false,4.7,5.36
control,f712b03d123855f72e37b010cc621fc58709f1f5,0fe4bf83a71fa875e400704597c93b4e0bf3856fc6af45aff74114b568b7d705,5,1,group,100,4,300,250,120000,132824,2905.2,5387.0,265259,88078184,2.2105,733.98,0,0,0,1200,120000,0,0,1200,302,302,3735552,false,5.36,5.36
candidate,e25c98610db53ae8fb3375760be741576cea932e,c2eb42200cbbbe0b410799e410ac2678fce7179e4f3f83b395b3a3dd5c989f85,5,2,group,100,4,300,250,120000,128635,2901.0,9071.0,142861,79193136,1.1905,659.94,1200,120000,30000000,0,0,0,0,1200,300,300,8650752,false,5.36,5.36
candidate,e25c98610db53ae8fb3375760be741576cea932e,c2eb42200cbbbe0b410799e410ac2678fce7179e4f3f83b395b3a3dd5c989f85,5,3,group,100,4,300,250,120000,134768,2897.6,4411.9,142863,79193888,1.1905,659.95,1200,120000,30000000,0,0,0,0,1200,300,300,3604480,false,5.36,5.36
control,f712b03d123855f72e37b010cc621fc58709f1f5,0fe4bf83a71fa875e400704597c93b4e0bf3856fc6af45aff74114b568b7d705,5,4,group,100,4,300,250,120000,129869,2912.9,6516.7,265262,88077792,2.2105,733.98,0,0,0,1200,120000,0,0,1200,301,301,5898240,false,5.36,5.33
control,f712b03d123855f72e37b010cc621fc58709f1f5,0fe4bf83a71fa875e400704597c93b4e0bf3856fc6af45aff74114b568b7d705,1,1,group,1000,4,100,250,400000,911851,4034.7,8873.4,809429,277896248,2.0236,694.74,0,0,0,400,400000,0,0,400,102,102,6160384,false,5.33,5.33
candidate,e25c98610db53ae8fb3375760be741576cea932e,c2eb42200cbbbe0b410799e410ac2678fce7179e4f3f83b395b3a3dd5c989f85,1,2,group,1000,4,100,250,400000,1028363,3760.7,5410.9,408622,253766544,1.0216,634.42,400,400000,100000000,0,0,0,0,400,100,100,4128768,false,5.33,5.33
candidate,e25c98610db53ae8fb3375760be741576cea932e,c2eb42200cbbbe0b410799e410ac2678fce7179e4f3f83b395b3a3dd5c989f85,1,3,group,1000,4,100,250,400000,1004081,3813.9,7197.3,408622,253766544,1.0216,634.42,400,400000,100000000,0,0,0,0,400,100,100,6160384,false,5.33,5.33
control,f712b03d123855f72e37b010cc621fc58709f1f5,0fe4bf83a71fa875e400704597c93b4e0bf3856fc6af45aff74114b568b7d705,1,4,group,1000,4,100,250,400000,923671,4124.9,8648.2,809425,277895452,2.0236,694.74,0,0,0,400,400000,0,0,400,101,101,5898240,false,5.33,5.33
candidate,e25c98610db53ae8fb3375760be741576cea932e,c2eb42200cbbbe0b410799e410ac2678fce7179e4f3f83b395b3a3dd5c989f85,2,1,group,1000,4,100,250,400000,986628,3813.0,6954.1,408625,253767268,1.0216,634.42,400,400000,100000000,0,0,0,0,400,101,101,5898240,false,5.33,5.23
control,f712b03d123855f72e37b010cc621fc58709f1f5,0fe4bf83a71fa875e400704597c93b4e0bf3856fc6af45aff74114b568b7d705,2,2,group,1000,4,100,250,400000,861188,4223.8,9085.6,809437,277898284,2.0236,694.75,0,0,0,400,400000,0,0,400,105,105,6422528,false,5.23,5.23
control,f712b03d123855f72e37b010cc621fc58709f1f5,0fe4bf83a71fa875e400704597c93b4e0bf3856fc6af45aff74114b568b7d705,2,3,group,1000,4,100,250,400000,934724,4139.1,6739.3,809430,277897048,2.0236,694.74,0,0,0,400,400000,0,0,400,102,102,3342336,false,5.23,5.23
candidate,e25c98610db53ae8fb3375760be741576cea932e,c2eb42200cbbbe0b410799e410ac2678fce7179e4f3f83b395b3a3dd5c989f85,2,4,group,1000,4,100,250,400000,1003959,3808.5,6013.2,408622,253766544,1.0216,634.42,400,400000,100000000,0,0,0,0,400,100,100,5111808,false,5.23,5.23
control,f712b03d123855f72e37b010cc621fc58709f1f5,0fe4bf83a71fa875e400704597c93b4e0bf3856fc6af45aff74114b568b7d705,3,1,group,1000,4,100,250,400000,895938,4242.5,7631.0,809425,277894740,2.0236,694.74,0,0,0,400,400000,0,0,400,101,101,6160384,false,5.23,5.23
candidate,e25c98610db53ae8fb3375760be741576cea932e,c2eb42200cbbbe0b410799e410ac2678fce7179e4f3f83b395b3a3dd5c989f85,3,2,group,1000,4,100,250,400000,1004028,3803.0,5420.1,408626,253768132,1.0216,634.42,400,400000,100000000,0,0,0,0,400,101,101,4849664,false,5.23,5.05
candidate,e25c98610db53ae8fb3375760be741576cea932e,c2eb42200cbbbe0b410799e410ac2678fce7179e4f3f83b395b3a3dd5c989f85,3,3,group,1000,4,100,250,400000,938490,3880.1,9985.3,408628,253768768,1.0216,634.42,400,400000,100000000,0,0,0,0,400,102,102,6160384,false,5.05,5.05
control,f712b03d123855f72e37b010cc621fc58709f1f5,0fe4bf83a71fa875e400704597c93b4e0bf3856fc6af45aff74114b568b7d705,3,4,group,1000,4,100,250,400000,930832,4084.4,6219.0,809427,277896072,2.0236,694.74,0,0,0,400,400000,0,0,400,102,102,3997696,false,5.05,5.05
candidate,e25c98610db53ae8fb3375760be741576cea932e,c2eb42200cbbbe0b410799e410ac2678fce7179e4f3f83b395b3a3dd5c989f85,4,1,group,1000,4,100,250,400000,1007331,3815.7,5389.9,408622,253766544,1.0216,634.42,400,400000,100000000,0,0,0,0,400,100,100,4325376,false,5.05,5.05
control,f712b03d123855f72e37b010cc621fc58709f1f5,0fe4bf83a71fa875e400704597c93b4e0bf3856fc6af45aff74114b568b7d705,4,2,group,1000,4,100,250,400000,899492,4074.8,8039.4,809425,277894740,2.0236,694.74,0,0,0,400,400000,0,0,400,101,101,6160384,false,5.05,5.05
control,f712b03d123855f72e37b010cc621fc58709f1f5,0fe4bf83a71fa875e400704597c93b4e0bf3856fc6af45aff74114b568b7d705,4,3,group,1000,4,100,250,400000,880956,4227.6,8758.1,809431,277897580,2.0236,694.74,0,0,0,400,400000,0,0,400,103,103,6160384,false,5.05,5.05
candidate,e25c98610db53ae8fb3375760be741576cea932e,c2eb42200cbbbe0b410799e410ac2678fce7179e4f3f83b395b3a3dd5c989f85,4,4,group,1000,4,100,250,400000,969724,3805.9,7133.8,408622,253766544,1.0216,634.42,400,400000,100000000,0,0,0,0,400,100,100,6160384,false,5.05,5.12
control,f712b03d123855f72e37b010cc621fc58709f1f5,0fe4bf83a71fa875e400704597c93b4e0bf3856fc6af45aff74114b568b7d705,5,1,group,1000,4,100,250,400000,913711,4219.4,7491.2,809425,277894740,2.0236,694.74,0,0,0,400,400000,0,0,400,101,101,4325376,false,5.12,5.12
candidate,e25c98610db53ae8fb3375760be741576cea932e,c2eb42200cbbbe0b410799e410ac2678fce7179e4f3f83b395b3a3dd5c989f85,5,2,group,1000,4,100,250,400000,966587,3905.4,7214.8,408626,253768132,1.0216,634.42,400,400000,100000000,0,0,0,0,400,101,101,6160384,false,5.12,5.12
candidate,e25c98610db53ae8fb3375760be741576cea932e,c2eb42200cbbbe0b410799e410ac2678fce7179e4f3f83b395b3a3dd5c989f85,5,3,group,1000,4,100,250,400000,974296,3829.1,7064.4,408625,253767268,1.0216,634.42,400,400000,100000000,0,0,0,0,400,101,101,6160384,false,5.12,5.12
control,f712b03d123855f72e37b010cc621fc58709f1f5,0fe4bf83a71fa875e400704597c93b4e0bf3856fc6af45aff74114b568b7d705,5,4,group,1000,4,100,250,400000,925785,4157.5,7150.0,809425,277894740,2.0236,694.74,0,0,0,400,400000,0,0,400,101,101,4325376,false,5.12,5.12
