point_id,phase,comparison,role,repetition,slot,order,variant,mode,payload,events_per_batch,owner_intents,writers,unit_shape,feed_source,feed_weight
e000430,exploratory,copy_contiguous,baseline,1,2,BAAB,k_pwrite,process,250,10,2,2,new_name,synthetic_sweep,1
e000431,exploratory,copy_contiguous,baseline,1,3,BAAB,k_pwrite,process,250,10,2,2,new_name,synthetic_sweep,1
e000432,exploratory,copy_contiguous,candidate,1,4,BAAB,copy_contiguous,process,250,10,2,2,new_name,synthetic_sweep,1
e000433,exploratory,pwritev_full_8m,baseline,1,1,ABBA,k_pwrite,process,250,10,4,4,domain,synthetic_sweep,1
e000434,exploratory,pwritev_full_8m,candidate,1,2,ABBA,pwritev_full_8m,process,250,10,4,4,domain,synthetic_sweep,1
e000435,exploratory,pwritev_full_8m,candidate,1,3,ABBA,pwritev_full_8m,process,250,10,4,4,domain,synthetic_sweep,1
e000436,exploratory,pwritev_full_8m,baseline,1,4,ABBA,k_pwrite,process,250,10,4,4,domain,synthetic_sweep,1
e000437,exploratory,copy_contiguous,candidate,1,1,BAAB,copy_contiguous,process,250,10,4,4,domain,synthetic_sweep,1
e000438,exploratory,copy_contiguous,baseline,1,2,BAAB,k_pwrite,process,250,10,4,4,domain,synthetic_sweep,1
e000439,exploratory,copy_contiguous,baseline,1,3,BAAB,k_pwrite,process,250,10,4,4,domain,synthetic_sweep,1
e000440,exploratory,copy_contiguous,candidate,1,4,BAAB,copy_contiguous,process,250,10,4,4,domain,synthetic_sweep,1
e000441,exploratory,pwritev_full_8m,baseline,1,1,ABBA,k_pwrite,process,250,10,4,4,new_name,synthetic_sweep,1
e000442,exploratory,pwritev_full_8m,candidate,1,2,ABBA,pwritev_full_8m,process,250,10,4,4,new_name,synthetic_sweep,1
e000443,exploratory,pwritev_full_8m,candidate,1,3,ABBA,pwritev_full_8m,process,250,10,4,4,new_name,synthetic_sweep,1
e000444,exploratory,pwritev_full_8m,baseline,1,4,ABBA,k_pwrite,process,250,10,4,4,new_name,synthetic_sweep,1
e000445,exploratory,copy_contiguous,candidate,1,1,BAAB,copy_contiguous,process,250,10,4,4,new_name,synthetic_sweep,1
e000446,exploratory,copy_contiguous,baseline,1,2,BAAB,k_pwrite,process,250,10,4,4,new_name,synthetic_sweep,1
e000447,exploratory,copy_contiguous,baseline,1,3,BAAB,k_pwrite,process,250,10,4,4,new_name,synthetic_sweep,1
e000448,exploratory,copy_contiguous,candidate,1,4,BAAB,copy_contiguous,process,250,10,4,4,new_name,synthetic_sweep,1
e000449,exploratory,pwritev_full_8m,baseline,1,1,ABBA,k_pwrite,process,250,10,16,4,domain,synthetic_sweep,1
e000450,exploratory,pwritev_full_8m,candidate,1,2,ABBA,pwritev_full_8m,process,250,10,16,4,domain,synthetic_sweep,1
e000451,exploratory,pwritev_full_8m,candidate,1,3,ABBA,pwritev_full_8m,process,250,10,16,4,domain,synthetic_sweep,1
e000452,exploratory,pwritev_full_8m,baseline,1,4,ABBA,k_pwrite,process,250,10,16,4,domain,synthetic_sweep,1
e000453,exploratory,copy_contiguous,candidate,1,1,BAAB,copy_contiguous,process,250,10,16,4,domain,synthetic_sweep,1
e000454,exploratory,copy_contiguous,baseline,1,2,BAAB,k_pwrite,process,250,10,16,4,domain,synthetic_sweep,1
e000455,exploratory,copy_contiguous,baseline,1,3,BAAB,k_pwrite,process,250,10,16,4,domain,synthetic_sweep,1
e000456,exploratory,copy_contiguous,candidate,1,4,BAAB,copy_contiguous,process,250,10,16,4,domain,synthetic_sweep,1
e000457,exploratory,pwritev_full_8m,baseline,1,1,ABBA,k_pwrite,process,250,10,16,4,new_name,synthetic_sweep,1
e000458,exploratory,pwritev_full_8m,candidate,1,2,ABBA,pwritev_full_8m,process,250,10,16,4,new_name,synthetic_sweep,1
e000459,exploratory,pwritev_full_8m,candidate,1,3,ABBA,pwritev_full_8m,process,250,10,16,4,new_name,synthetic_sweep,1
e000460,exploratory,pwritev_full_8m,baseline,1,4,ABBA,k_pwrite,process,250,10,16,4,new_name,synthetic_sweep,1
e000461,exploratory,copy_contiguous,candidate,1,1,BAAB,copy_contiguous,process,250,10,16,4,new_name,synthetic_sweep,1
e000462,exploratory,copy_contiguous,baseline,1,2,BAAB,k_pwrite,process,250,10,16,4,new_name,synthetic_sweep,1
e000463,exploratory,copy_contiguous,baseline,1,3,BAAB,k_pwrite,process,250,10,16,4,new_name,synthetic_sweep,1
e000464,exploratory,copy_contiguous,candidate,1,4,BAAB,copy_contiguous,process,250,10,16,4,new_name,synthetic_sweep,1
e000465,exploratory,pwritev_full_8m,baseline,1,1,ABBA,k_pwrite,process,250,10,64,4,domain,synthetic_sweep,1
e000466,exploratory,pwritev_full_8m,candidate,1,2,ABBA,pwritev_full_8m,process,250,10,64,4,domain,synthetic_sweep,1
e000467,exploratory,pwritev_full_8m,candidate,1,3,ABBA,pwritev_full_8m,process,250,10,64,4,domain,synthetic_sweep,1
e000468,exploratory,pwritev_full_8m,baseline,1,4,ABBA,k_pwrite,process,250,10,64,4,domain,synthetic_sweep,1
e000469,exploratory,copy_contiguous,candidate,1,1,BAAB,copy_contiguous,process,250,10,64,4,domain,synthetic_sweep,1
e000470,exploratory,copy_contiguous,baseline,1,2,BAAB,k_pwrite,process,250,10,64,4,domain,synthetic_sweep,1
e000471,exploratory,copy_contiguous,baseline,1,3,BAAB,k_pwrite,process,250,10,64,4,domain,synthetic_sweep,1
e000472,exploratory,copy_contiguous,candidate,1,4,BAAB,copy_contiguous,process,250,10,64,4,domain,synthetic_sweep,1
e000473,exploratory,pwritev_full_8m,baseline,1,1,ABBA,k_pwrite,process,250,10,64,4,new_name,synthetic_sweep,1
e000474,exploratory,pwritev_full_8m,candidate,1,2,ABBA,pwritev_full_8m,process,250,10,64,4,new_name,synthetic_sweep,1
e000475,exploratory,pwritev_full_8m,candidate,1,3,ABBA,pwritev_full_8m,process,250,10,64,4,new_name,synthetic_sweep,1
e000476,exploratory,pwritev_full_8m,baseline,1,4,ABBA,k_pwrite,process,250,10,64,4,new_name,synthetic_sweep,1
e000477,exploratory,pwritev_64_8m,candidate,1,1,BAAB,pwritev_64_8m,process,250,10,64,4,new_name,synthetic_sweep,1
e000478,exploratory,pwritev_64_8m,baseline,1,2,BAAB,k_pwrite,process,250,10,64,4,new_name,synthetic_sweep,1
e000479,exploratory,pwritev_64_8m,baseline,1,3,BAAB,k_pwrite,process,250,10,64,4,new_name,synthetic_sweep,1
e000480,exploratory,pwritev_64_8m,candidate,1,4,BAAB,pwritev_64_8m,process,250,10,64,4,new_name,synthetic_sweep,1
e000481,exploratory,copy_contiguous,baseline,1,1,ABBA,k_pwrite,process,250,10,64,4,new_name,synthetic_sweep,1
e000482,exploratory,copy_contiguous,candidate,1,2,ABBA,copy_contiguous,process,250,10,64,4,new_name,synthetic_sweep,1
e000483,exploratory,copy_contiguous,candidate,1,3,ABBA,copy_contiguous,process,250,10,64,4,new_name,synthetic_sweep,1
e000484,exploratory,copy_contiguous,baseline,1,4,ABBA,k_pwrite,process,250,10,64,4,new_name,synthetic_sweep,1
e000485,exploratory,pwritev_full_8m,candidate,1,1,BAAB,pwritev_full_8m,process,250,10,256,4,domain,synthetic_sweep,1
e000486,exploratory,pwritev_full_8m,baseline,1,2,BAAB,k_pwrite,process,250,10,256,4,domain,synthetic_sweep,1
e000487,exploratory,pwritev_full_8m,baseline,1,3,BAAB,k_pwrite,process,250,10,256,4,domain,synthetic_sweep,1
e000488,exploratory,pwritev_full_8m,candidate,1,4,BAAB,pwritev_full_8m,process,250,10,256,4,domain,synthetic_sweep,1
e000489,exploratory,pwritev_64_8m,baseline,1,1,ABBA,k_pwrite,process,250,10,256,4,domain,synthetic_sweep,1
e000490,exploratory,pwritev_64_8m,candidate,1,2,ABBA,pwritev_64_8m,process,250,10,256,4,domain,synthetic_sweep,1
e000491,exploratory,pwritev_64_8m,candidate,1,3,ABBA,pwritev_64_8m,process,250,10,256,4,domain,synthetic_sweep,1
e000492,exploratory,pwritev_64_8m,baseline,1,4,ABBA,k_pwrite,process,250,10,256,4,domain,synthetic_sweep,1
e000493,exploratory,copy_contiguous,candidate,1,1,BAAB,copy_contiguous,process,250,10,256,4,domain,synthetic_sweep,1
e000494,exploratory,copy_contiguous,baseline,1,2,BAAB,k_pwrite,process,250,10,256,4,domain,synthetic_sweep,1
e000495,exploratory,copy_contiguous,baseline,1,3,BAAB,k_pwrite,process,250,10,256,4,domain,synthetic_sweep,1
e000496,exploratory,copy_contiguous,candidate,1,4,BAAB,copy_contiguous,process,250,10,256,4,domain,synthetic_sweep,1
e000497,exploratory,pwritev_full_8m,baseline,1,1,ABBA,k_pwrite,process,250,10,256,4,new_name,synthetic_sweep,1
e000498,exploratory,pwritev_full_8m,candidate,1,2,ABBA,pwritev_full_8m,process,250,10,256,4,new_name,synthetic_sweep,1
e000499,exploratory,pwritev_full_8m,candidate,1,3,ABBA,pwritev_full_8m,process,250,10,256,4,new_name,synthetic_sweep,1
e000500,exploratory,pwritev_full_8m,baseline,1,4,ABBA,k_pwrite,process,250,10,256,4,new_name,synthetic_sweep,1
e000501,exploratory,pwritev_256_8m,candidate,1,1,BAAB,pwritev_256_8m,process,250,10,256,4,new_name,synthetic_sweep,1
e000502,exploratory,pwritev_256_8m,baseline,1,2,BAAB,k_pwrite,process,250,10,256,4,new_name,synthetic_sweep,1
e000503,exploratory,pwritev_256_8m,baseline,1,3,BAAB,k_pwrite,process,250,10,256,4,new_name,synthetic_sweep,1
e000504,exploratory,pwritev_256_8m,candidate,1,4,BAAB,pwritev_256_8m,process,250,10,256,4,new_name,synthetic_sweep,1
e000505,exploratory,pwritev_64_8m,baseline,1,1,ABBA,k_pwrite,process,250,10,256,4,new_name,synthetic_sweep,1
e000506,exploratory,pwritev_64_8m,candidate,1,2,ABBA,pwritev_64_8m,process,250,10,256,4,new_name,synthetic_sweep,1
e000507,exploratory,pwritev_64_8m,candidate,1,3,ABBA,pwritev_64_8m,process,250,10,256,4,new_name,synthetic_sweep,1
e000508,exploratory,pwritev_64_8m,baseline,1,4,ABBA,k_pwrite,process,250,10,256,4,new_name,synthetic_sweep,1
e000509,exploratory,copy_contiguous,candidate,1,1,BAAB,copy_contiguous,process,250,10,256,4,new_name,synthetic_sweep,1
e000510,exploratory,copy_contiguous,baseline,1,2,BAAB,k_pwrite,process,250,10,256,4,new_name,synthetic_sweep,1
e000511,exploratory,copy_contiguous,baseline,1,3,BAAB,k_pwrite,process,250,10,256,4,new_name,synthetic_sweep,1
e000512,exploratory,copy_contiguous,candidate,1,4,BAAB,copy_contiguous,process,250,10,256,4,new_name,synthetic_sweep,1
e000513,exploratory,pwritev_full_8m,baseline,1,1,ABBA,k_pwrite,process,250,10,1024,4,domain,synthetic_sweep,1
e000514,exploratory,pwritev_full_8m,candidate,1,2,ABBA,pwritev_full_8m,process,250,10,1024,4,domain,synthetic_sweep,1
e000515,exploratory,pwritev_full_8m,candidate,1,3,ABBA,pwritev_full_8m,process,250,10,1024,4,domain,synthetic_sweep,1
e000516,exploratory,pwritev_full_8m,baseline,1,4,ABBA,k_pwrite,process,250,10,1024,4,domain,synthetic_sweep,1
e000517,exploratory,pwritev_256_8m,candidate,1,1,BAAB,pwritev_256_8m,process,250,10,1024,4,domain,synthetic_sweep,1
e000518,exploratory,pwritev_256_8m,baseline,1,2,BAAB,k_pwrite,process,250,10,1024,4,domain,synthetic_sweep,1
e000519,exploratory,pwritev_256_8m,baseline,1,3,BAAB,k_pwrite,process,250,10,1024,4,domain,synthetic_sweep,1
e000520,exploratory,pwritev_256_8m,candidate,1,4,BAAB,pwritev_256_8m,process,250,10,1024,4,domain,synthetic_sweep,1
e000521,exploratory,pwritev_64_8m,baseline,1,1,ABBA,k_pwrite,process,250,10,1024,4,domain,synthetic_sweep,1
e000522,exploratory,pwritev_64_8m,candidate,1,2,ABBA,pwritev_64_8m,process,250,10,1024,4,domain,synthetic_sweep,1
e000523,exploratory,pwritev_64_8m,candidate,1,3,ABBA,pwritev_64_8m,process,250,10,1024,4,domain,synthetic_sweep,1
e000524,exploratory,pwritev_64_8m,baseline,1,4,ABBA,k_pwrite,process,250,10,1024,4,domain,synthetic_sweep,1
e000525,exploratory,copy_contiguous,candidate,1,1,BAAB,copy_contiguous,process,250,10,1024,4,domain,synthetic_sweep,1
e000526,exploratory,copy_contiguous,baseline,1,2,BAAB,k_pwrite,process,250,10,1024,4,domain,synthetic_sweep,1
e000527,exploratory,copy_contiguous,baseline,1,3,BAAB,k_pwrite,process,250,10,1024,4,domain,synthetic_sweep,1
e000528,exploratory,copy_contiguous,candidate,1,4,BAAB,copy_contiguous,process,250,10,1024,4,domain,synthetic_sweep,1
e000529,exploratory,pwritev_full_8m,baseline,1,1,ABBA,k_pwrite,process,250,10,1024,4,new_name,synthetic_sweep,1
e000530,exploratory,pwritev_full_8m,candidate,1,2,ABBA,pwritev_full_8m,process,250,10,1024,4,new_name,synthetic_sweep,1
e000531,exploratory,pwritev_full_8m,candidate,1,3,ABBA,pwritev_full_8m,process,250,10,1024,4,new_name,synthetic_sweep,1
e000532,exploratory,pwritev_full_8m,baseline,1,4,ABBA,k_pwrite,process,250,10,1024,4,new_name,synthetic_sweep,1
e000533,exploratory,pwritev_256_8m,candidate,1,1,BAAB,pwritev_256_8m,process,250,10,1024,4,new_name,synthetic_sweep,1
e000534,exploratory,pwritev_256_8m,baseline,1,2,BAAB,k_pwrite,process,250,10,1024,4,new_name,synthetic_sweep,1
e000535,exploratory,pwritev_256_8m,baseline,1,3,BAAB,k_pwrite,process,250,10,1024,4,new_name,synthetic_sweep,1
e000536,exploratory,pwritev_256_8m,candidate,1,4,BAAB,pwritev_256_8m,process,250,10,1024,4,new_name,synthetic_sweep,1
e000537,exploratory,pwritev_64_8m,baseline,1,1,ABBA,k_pwrite,process,250,10,1024,4,new_name,synthetic_sweep,1
e000538,exploratory,pwritev_64_8m,candidate,1,2,ABBA,pwritev_64_8m,process,250,10,1024,4,new_name,synthetic_sweep,1
e000539,exploratory,pwritev_64_8m,candidate,1,3,ABBA,pwritev_64_8m,process,250,10,1024,4,new_name,synthetic_sweep,1
e000540,exploratory,pwritev_64_8m,baseline,1,4,ABBA,k_pwrite,process,250,10,1024,4,new_name,synthetic_sweep,1
e000541,exploratory,copy_contiguous,candidate,1,1,BAAB,copy_contiguous,process,250,10,1024,4,new_name,synthetic_sweep,1
e000542,exploratory,copy_contiguous,baseline,1,2,BAAB,k_pwrite,process,250,10,1024,4,new_name,synthetic_sweep,1
e000543,exploratory,copy_contiguous,baseline,1,3,BAAB,k_pwrite,process,250,10,1024,4,new_name,synthetic_sweep,1
e000544,exploratory,copy_contiguous,candidate,1,4,BAAB,copy_contiguous,process,250,10,1024,4,new_name,synthetic_sweep,1
e000545,exploratory,pwritev_full_8m,baseline,1,1,ABBA,k_pwrite,process,250,10,1025,4,domain,synthetic_sweep,1
e000546,exploratory,pwritev_full_8m,candidate,1,2,ABBA,pwritev_full_8m,process,250,10,1025,4,domain,synthetic_sweep,1
e000547,exploratory,pwritev_full_8m,candidate,1,3,ABBA,pwritev_full_8m,process,250,10,1025,4,domain,synthetic_sweep,1
e000548,exploratory,pwritev_full_8m,baseline,1,4,ABBA,k_pwrite,process,250,10,1025,4,domain,synthetic_sweep,1
e000549,exploratory,pwritev_256_8m,candidate,1,1,BAAB,pwritev_256_8m,process,250,10,1025,4,domain,synthetic_sweep,1
e000550,exploratory,pwritev_256_8m,baseline,1,2,BAAB,k_pwrite,process,250,10,1025,4,domain,synthetic_sweep,1
e000551,exploratory,pwritev_256_8m,baseline,1,3,BAAB,k_pwrite,process,250,10,1025,4,domain,synthetic_sweep,1
e000552,exploratory,pwritev_256_8m,candidate,1,4,BAAB,pwritev_256_8m,process,250,10,1025,4,domain,synthetic_sweep,1
e000553,exploratory,pwritev_64_8m,baseline,1,1,ABBA,k_pwrite,process,250,10,1025,4,domain,synthetic_sweep,1
e000554,exploratory,pwritev_64_8m,candidate,1,2,ABBA,pwritev_64_8m,process,250,10,1025,4,domain,synthetic_sweep,1
e000555,exploratory,pwritev_64_8m,candidate,1,3,ABBA,pwritev_64_8m,process,250,10,1025,4,domain,synthetic_sweep,1
e000556,exploratory,pwritev_64_8m,baseline,1,4,ABBA,k_pwrite,process,250,10,1025,4,domain,synthetic_sweep,1
e000557,exploratory,copy_contiguous,candidate,1,1,BAAB,copy_contiguous,process,250,10,1025,4,domain,synthetic_sweep,1
e000558,exploratory,copy_contiguous,baseline,1,2,BAAB,k_pwrite,process,250,10,1025,4,domain,synthetic_sweep,1
e000559,exploratory,copy_contiguous,baseline,1,3,BAAB,k_pwrite,process,250,10,1025,4,domain,synthetic_sweep,1
e000560,exploratory,copy_contiguous,candidate,1,4,BAAB,copy_contiguous,process,250,10,1025,4,domain,synthetic_sweep,1
e000561,exploratory,pwritev_full_8m,baseline,1,1,ABBA,k_pwrite,process,250,10,1025,4,new_name,synthetic_sweep,1
e000562,exploratory,pwritev_full_8m,candidate,1,2,ABBA,pwritev_full_8m,process,250,10,1025,4,new_name,synthetic_sweep,1
e000563,exploratory,pwritev_full_8m,candidate,1,3,ABBA,pwritev_full_8m,process,250,10,1025,4,new_name,synthetic_sweep,1
e000564,exploratory,pwritev_full_8m,baseline,1,4,ABBA,k_pwrite,process,250,10,1025,4,new_name,synthetic_sweep,1
e000565,exploratory,pwritev_256_8m,candidate,1,1,BAAB,pwritev_256_8m,process,250,10,1025,4,new_name,synthetic_sweep,1
e000566,exploratory,pwritev_256_8m,baseline,1,2,BAAB,k_pwrite,process,250,10,1025,4,new_name,synthetic_sweep,1
e000567,exploratory,pwritev_256_8m,baseline,1,3,BAAB,k_pwrite,process,250,10,1025,4,new_name,synthetic_sweep,1
e000568,exploratory,pwritev_256_8m,candidate,1,4,BAAB,pwritev_256_8m,process,250,10,1025,4,new_name,synthetic_sweep,1
e000569,exploratory,pwritev_64_8m,baseline,1,1,ABBA,k_pwrite,process,250,10,1025,4,new_name,synthetic_sweep,1
e000570,exploratory,pwritev_64_8m,candidate,1,2,ABBA,pwritev_64_8m,process,250,10,1025,4,new_name,synthetic_sweep,1
e000571,exploratory,pwritev_64_8m,candidate,1,3,ABBA,pwritev_64_8m,process,250,10,1025,4,new_name,synthetic_sweep,1
e000572,exploratory,pwritev_64_8m,baseline,1,4,ABBA,k_pwrite,process,250,10,1025,4,new_name,synthetic_sweep,1
e000573,exploratory,copy_contiguous,candidate,1,1,BAAB,copy_contiguous,process,250,10,1025,4,new_name,synthetic_sweep,1
e000574,exploratory,copy_contiguous,baseline,1,2,BAAB,k_pwrite,process,250,10,1025,4,new_name,synthetic_sweep,1
e000575,exploratory,copy_contiguous,baseline,1,3,BAAB,k_pwrite,process,250,10,1025,4,new_name,synthetic_sweep,1
e000576,exploratory,copy_contiguous,candidate,1,4,BAAB,copy_contiguous,process,250,10,1025,4,new_name,synthetic_sweep,1
e000577,exploratory,pwritev_full_8m,baseline,1,1,ABBA,k_pwrite,process,250,100,2,2,domain,synthetic_sweep,1
e000578,exploratory,pwritev_full_8m,candidate,1,2,ABBA,pwritev_full_8m,process,250,100,2,2,domain,synthetic_sweep,1
e000579,exploratory,pwritev_full_8m,candidate,1,3,ABBA,pwritev_full_8m,process,250,100,2,2,domain,synthetic_sweep,1
e000580,exploratory,pwritev_full_8m,baseline,1,4,ABBA,k_pwrite,process,250,100,2,2,domain,synthetic_sweep,1
e000581,exploratory,copy_contiguous,candidate,1,1,BAAB,copy_contiguous,process,250,100,2,2,domain,synthetic_sweep,1
e000582,exploratory,copy_contiguous,baseline,1,2,BAAB,k_pwrite,process,250,100,2,2,domain,synthetic_sweep,1
e000583,exploratory,copy_contiguous,baseline,1,3,BAAB,k_pwrite,process,250,100,2,2,domain,synthetic_sweep,1
e000584,exploratory,copy_contiguous,candidate,1,4,BAAB,copy_contiguous,process,250,100,2,2,domain,synthetic_sweep,1
e000585,exploratory,pwritev_full_8m,baseline,1,1,ABBA,k_pwrite,process,250,100,2,2,new_name,synthetic_sweep,1
e000586,exploratory,pwritev_full_8m,candidate,1,2,ABBA,pwritev_full_8m,process,250,100,2,2,new_name,synthetic_sweep,1
e000587,exploratory,pwritev_full_8m,candidate,1,3,ABBA,pwritev_full_8m,process,250,100,2,2,new_name,synthetic_sweep,1
e000588,exploratory,pwritev_full_8m,baseline,1,4,ABBA,k_pwrite,process,250,100,2,2,new_name,synthetic_sweep,1
e000589,exploratory,copy_contiguous,candidate,1,1,BAAB,copy_contiguous,process,250,100,2,2,new_name,synthetic_sweep,1
e000590,exploratory,copy_contiguous,baseline,1,2,BAAB,k_pwrite,process,250,100,2,2,new_name,synthetic_sweep,1
e000591,exploratory,copy_contiguous,baseline,1,3,BAAB,k_pwrite,process,250,100,2,2,new_name,synthetic_sweep,1
e000592,exploratory,copy_contiguous,candidate,1,4,BAAB,copy_contiguous,process,250,100,2,2,new_name,synthetic_sweep,1
e000593,exploratory,pwritev_full_8m,baseline,1,1,ABBA,k_pwrite,process,250,100,4,4,domain,synthetic_sweep,1
e000594,exploratory,pwritev_full_8m,candidate,1,2,ABBA,pwritev_full_8m,process,250,100,4,4,domain,synthetic_sweep,1
e000595,exploratory,pwritev_full_8m,candidate,1,3,ABBA,pwritev_full_8m,process,250,100,4,4,domain,synthetic_sweep,1
e000596,exploratory,pwritev_full_8m,baseline,1,4,ABBA,k_pwrite,process,250,100,4,4,domain,synthetic_sweep,1
e000597,exploratory,copy_contiguous,candidate,1,1,BAAB,copy_contiguous,process,250,100,4,4,domain,synthetic_sweep,1
e000598,exploratory,copy_contiguous,baseline,1,2,BAAB,k_pwrite,process,250,100,4,4,domain,synthetic_sweep,1
e000599,exploratory,copy_contiguous,baseline,1,3,BAAB,k_pwrite,process,250,100,4,4,domain,synthetic_sweep,1
e000600,exploratory,copy_contiguous,candidate,1,4,BAAB,copy_contiguous,process,250,100,4,4,domain,synthetic_sweep,1
e000601,exploratory,pwritev_full_8m,baseline,1,1,ABBA,k_pwrite,process,250,100,4,4,new_name,synthetic_sweep,1
e000602,exploratory,pwritev_full_8m,candidate,1,2,ABBA,pwritev_full_8m,process,250,100,4,4,new_name,synthetic_sweep,1
e000603,exploratory,pwritev_full_8m,candidate,1,3,ABBA,pwritev_full_8m,process,250,100,4,4,new_name,synthetic_sweep,1
e000604,exploratory,pwritev_full_8m,baseline,1,4,ABBA,k_pwrite,process,250,100,4,4,new_name,synthetic_sweep,1
e000605,exploratory,copy_contiguous,candidate,1,1,BAAB,copy_contiguous,process,250,100,4,4,new_name,synthetic_sweep,1
e000606,exploratory,copy_contiguous,baseline,1,2,BAAB,k_pwrite,process,250,100,4,4,new_name,synthetic_sweep,1
e000607,exploratory,copy_contiguous,baseline,1,3,BAAB,k_pwrite,process,250,100,4,4,new_name,synthetic_sweep,1
e000608,exploratory,copy_contiguous,candidate,1,4,BAAB,copy_contiguous,process,250,100,4,4,new_name,synthetic_sweep,1
e000609,exploratory,pwritev_full_8m,baseline,1,1,ABBA,k_pwrite,process,250,1000,2,2,domain,synthetic_sweep,1
e000610,exploratory,pwritev_full_8m,candidate,1,2,ABBA,pwritev_full_8m,process,250,1000,2,2,domain,synthetic_sweep,1
e000611,exploratory,pwritev_full_8m,candidate,1,3,ABBA,pwritev_full_8m,process,250,1000,2,2,domain,synthetic_sweep,1
e000612,exploratory,pwritev_full_8m,baseline,1,4,ABBA,k_pwrite,process,250,1000,2,2,domain,synthetic_sweep,1
e000613,exploratory,copy_contiguous,candidate,1,1,BAAB,copy_contiguous,process,250,1000,2,2,domain,synthetic_sweep,1
e000614,exploratory,copy_contiguous,baseline,1,2,BAAB,k_pwrite,process,250,1000,2,2,domain,synthetic_sweep,1
e000615,exploratory,copy_contiguous,baseline,1,3,BAAB,k_pwrite,process,250,1000,2,2,domain,synthetic_sweep,1
e000616,exploratory,copy_contiguous,candidate,1,4,BAAB,copy_contiguous,process,250,1000,2,2,domain,synthetic_sweep,1
e000617,exploratory,pwritev_full_8m,baseline,1,1,ABBA,k_pwrite,process,250,1000,2,2,new_name,synthetic_sweep,1
e000618,exploratory,pwritev_full_8m,candidate,1,2,ABBA,pwritev_full_8m,process,250,1000,2,2,new_name,synthetic_sweep,1
e000619,exploratory,pwritev_full_8m,candidate,1,3,ABBA,pwritev_full_8m,process,250,1000,2,2,new_name,synthetic_sweep,1
e000620,exploratory,pwritev_full_8m,baseline,1,4,ABBA,k_pwrite,process,250,1000,2,2,new_name,synthetic_sweep,1
e000621,exploratory,copy_contiguous,candidate,1,1,BAAB,copy_contiguous,process,250,1000,2,2,new_name,synthetic_sweep,1
e000622,exploratory,copy_contiguous,baseline,1,2,BAAB,k_pwrite,process,250,1000,2,2,new_name,synthetic_sweep,1
e000623,exploratory,copy_contiguous,baseline,1,3,BAAB,k_pwrite,process,250,1000,2,2,new_name,synthetic_sweep,1
e000624,exploratory,copy_contiguous,candidate,1,4,BAAB,copy_contiguous,process,250,1000,2,2,new_name,synthetic_sweep,1
e000625,exploratory,pwritev_full_8m,baseline,1,1,ABBA,k_pwrite,process,250,1000,4,4,domain,synthetic_sweep,1
e000626,exploratory,pwritev_full_8m,candidate,1,2,ABBA,pwritev_full_8m,process,250,1000,4,4,domain,synthetic_sweep,1
e000627,exploratory,pwritev_full_8m,candidate,1,3,ABBA,pwritev_full_8m,process,250,1000,4,4,domain,synthetic_sweep,1
e000628,exploratory,pwritev_full_8m,baseline,1,4,ABBA,k_pwrite,process,250,1000,4,4,domain,synthetic_sweep,1
e000629,exploratory,copy_contiguous,candidate,1,1,BAAB,copy_contiguous,process,250,1000,4,4,domain,synthetic_sweep,1
e000630,exploratory,copy_contiguous,baseline,1,2,BAAB,k_pwrite,process,250,1000,4,4,domain,synthetic_sweep,1
e000631,exploratory,copy_contiguous,baseline,1,3,BAAB,k_pwrite,process,250,1000,4,4,domain,synthetic_sweep,1
e000632,exploratory,copy_contiguous,candidate,1,4,BAAB,copy_contiguous,process,250,1000,4,4,domain,synthetic_sweep,1
e000633,exploratory,pwritev_full_8m,baseline,1,1,ABBA,k_pwrite,process,250,1000,4,4,new_name,synthetic_sweep,1
e000634,exploratory,pwritev_full_8m,candidate,1,2,ABBA,pwritev_full_8m,process,250,1000,4,4,new_name,synthetic_sweep,1
e000635,exploratory,pwritev_full_8m,candidate,1,3,ABBA,pwritev_full_8m,process,250,1000,4,4,new_name,synthetic_sweep,1
e000636,exploratory,pwritev_full_8m,baseline,1,4,ABBA,k_pwrite,process,250,1000,4,4,new_name,synthetic_sweep,1
e000637,exploratory,copy_contiguous,candidate,1,1,BAAB,copy_contiguous,process,250,1000,4,4,new_name,synthetic_sweep,1
e000638,exploratory,copy_contiguous,baseline,1,2,BAAB,k_pwrite,process,250,1000,4,4,new_name,synthetic_sweep,1
e000639,exploratory,copy_contiguous,baseline,1,3,BAAB,k_pwrite,process,250,1000,4,4,new_name,synthetic_sweep,1
e000640,exploratory,copy_contiguous,candidate,1,4,BAAB,copy_contiguous,process,250,1000,4,4,new_name,synthetic_sweep,1
e000641,exploratory,pwritev_full_8m,baseline,1,1,ABBA,k_pwrite,process,4096,1,2,2,domain,synthetic_sweep,1
e000642,exploratory,pwritev_full_8m,candidate,1,2,ABBA,pwritev_full_8m,process,4096,1,2,2,domain,synthetic_sweep,1
e000643,exploratory,pwritev_full_8m,candidate,1,3,ABBA,pwritev_full_8m,process,4096,1,2,2,domain,synthetic_sweep,1
e000644,exploratory,pwritev_full_8m,baseline,1,4,ABBA,k_pwrite,process,4096,1,2,2,domain,synthetic_sweep,1
e000645,exploratory,copy_contiguous,candidate,1,1,BAAB,copy_contiguous,process,4096,1,2,2,domain,synthetic_sweep,1
